3,58.076200,41.913700
3,28.528800,78.241800
3,13.615700,67.214200
3,33.773800,66.095500
3,76.118200,89.308000
3,61.314800,33.052500
3,37.127600,44.902700
3,91.123800,52.258000
3,92.669300,37.161600
3,67.632600,98.513300
3,85.576600,61.081800
3,78.128300,33.563800
3,91.820700,14.498100
3,67.138700,31.129500
3,34.759800,26.065500
3,13.361000,98.449100
3,47.417800,10.149800
3,81.749400,60.514100
3,76.869100,7.995240
3,29.700800,22.901300
3,58.556100,33.911500
3,60.319100,29.681000
3,85.604700,46.747200
3,47.774800,80.405400
3,6.622410,20.172200
3,85.160400,82.455600
3,69.684700,6.234030
3,58.275500,41.771200
3,66.213200,4.660940
3,96.513400,56.183300
3,51.151900,4.804570
3,99.340800,49.697500
3,0.282612,59.183900
3,79.925700,94.554400
3,95.446200,66.188900
3,59.474700,14.454000
3,11.870800,59.242900
3,17.780300,81.790000
3,34.509600,97.006800
3,57.769600,8.067590
3,3.549830,57.154200
3,33.227200,96.056400
3,5.779620,43.703900
3,94.782600,8.780560
3,98.003000,72.309100
3,20.023800,22.440900
3,58.260800,8.292140
3,57.450100,95.230800
3,52.014400,11.514700
3,78.947800,90.930600
3,71.119700,65.526300
3,10.293700,28.773300
3,92.718700,57.529500
3,78.040800,30.463100
3,17.999300,79.742900
3,26.013700,73.672900
3,88.115900,1.779430
3,51.611600,20.044400
3,63.755500,6.155000
3,69.339800,64.835400
3,24.669300,78.531600
3,85.577400,6.354390
3,69.986600,95.194000
3,29.915700,92.850200
3,26.127300,78.128200
3,71.377800,5.118990
3,21.873900,78.519700
3,5.660780,75.612700
3,52.228500,8.752720
3,53.029300,9.093460
3,51.999500,93.030400
3,49.196600,15.260500
3,12.070000,77.869000
3,76.740400,23.970400
3,92.292000,66.542500
3,94.031600,80.081000
3,24.599600,66.056300
3,60.641900,7.069580
3,78.914200,48.438200
3,91.092700,63.691000
3,2.129190,73.801900
3,54.126300,35.915500
3,12.547700,48.107000
3,57.942800,86.635600
3,98.776800,3.737380
3,73.454800,73.689400
3,5.278380,64.990300
3,15.589100,78.273100
3,83.006100,32.742500
3,59.602700,41.221600
3,50.113100,36.786300
3,74.993900,77.128700
3,92.115800,15.002100
3,26.070600,13.715900
3,81.181700,11.121600
3,39.705100,85.304500
3,73.732000,5.087390
3,69.624800,55.372200
3,96.717500,20.314600
3,65.685500,80.407500
3,76.369200,61.521000
3,7.381710,38.927000
3,99.583100,88.706700
3,18.156900,63.189800
3,46.603300,46.073400
3,90.612400,46.203400
3,11.011000,81.270000
3,60.655300,97.120600
3,58.726800,89.990800
3,71.315500,78.677900
3,23.822000,97.035500
3,63.995400,80.137600
3,52.495400,4.755190
3,82.373700,98.944600
3,7.317270,49.435900
3,73.701900,9.406480
3,54.595300,10.150800
3,54.132100,48.350100
3,58.688900,18.934500
3,54.166700,95.989600
3,13.756900,75.513600
3,7.112850,39.873100
3,76.553100,90.701900
3,77.864300,76.980300
3,71.708500,73.466300
3,82.425800,13.112600
3,62.031800,4.395400
3,71.060300,49.383800
3,53.910900,46.159700
3,72.448800,23.582200
3,72.621000,28.805300
3,72.923900,8.825230
3,69.559000,57.053800
3,88.804800,15.391200
3,50.873400,44.845900
3,56.326700,49.924900
3,89.170500,48.458200
3,37.600100,75.081800
3,70.114400,72.672600
3,68.480100,48.630100
3,32.275500,9.298890
3,35.253400,78.080400
3,69.783200,38.137400
3,83.709000,52.133500
3,2.760860,9.000340
3,14.686600,78.636600
3,74.986900,26.792200
