165
57 17 35
 6.83478 9.07644
 6.6946 9.1773
 6.5649 9.26068
 6.45166 9.31579
 6.35321 9.34219
 6.25929 9.34886
 6.15352 9.34934
 6.01881 9.35494
 5.84408 9.36934
 5.62924 9.38751
 5.38572 9.39944
 5.13197 9.39622
 4.88634 9.37423
 4.66123 9.33562
 4.46119 9.28617
 4.28452 9.23259
 4.12638 9.18079
 3.9815 9.13492
 3.84593 9.09636
 3.71804 9.06287
 3.59852 9.02847
 3.48916 8.98495
 3.39079 8.92556
 3.30178 8.84937
 3.21783 8.76348
 3.13312 8.68065
 3.0423 8.61292
 2.94291 8.56519
 2.83731 8.53333
 2.73241 8.50764
 2.63666 8.47886
 2.55595 8.44248
 2.4911 8.39913
 2.43852 8.3519
 2.39235 8.30339
57 25 66
 6.83478 9.07644
 6.84475 8.87158
 6.85104 8.68427
 6.85274 8.52335
 6.85292 8.38652
 6.85774 8.26523
 6.87352 8.15167
 6.90309 8.04288
 6.94346 7.93988
 6.98659 7.84431
 7.02304 7.75587
 7.04597 7.67193
 7.05311 7.58836
 7.04608 7.50035
 7.02836 7.40357
 7.00282 7.2961
 6.96973 7.18062
 6.92577 7.06449
 6.86522 6.95662
 6.78361 6.86249
 6.68243 6.78069
 6.57168 6.70376
 6.46749 6.62239
 6.38613 6.52978
 6.33891 6.42324
 6.33107 6.30304
 6.3632 6.17065
 6.43193 6.0282
 6.52934 5.87984
 6.64391 5.73365
 6.76552 5.60244
 6.89189 5.5015
 7.03075 5.44373
 7.19468 5.4351
 7.39158 5.47331
 7.618 5.54988
 7.85988 5.65294
 8.09939 5.76848
 8.3226 5.88119
 8.52321 5.97681
 8.70167 6.04607
 8.86172 6.08766
 9.00784 6.1072
 9.1447 6.11237
 9.27768 6.10732
 9.41221 6.09049
 9.55176 6.05784
 9.69575 6.00936
 9.8398 5.95362
 9.97834 5.90651
 10.1078 5.88455
 10.2272 5.89764
 10.3364 5.94567
 10.4333 6.02025
 10.5124 6.10908
 10.5667 6.20051
 10.5908 6.28726
 10.5842 6.36894
 10.5532 6.45164
 10.5095 6.54365
 10.4664 6.64913
 10.4341 6.76438
 10.417 6.87971
 10.4139 6.9854
 10.4205 7.07758
 10.432 7.1603
58 42 20
 12.8029 27.1282
 12.535 27.0583
 12.2888 26.983
 12.0787 26.9008
 11.9088 26.8148
 11.775 26.7287
 11.6697 26.6429
 11.5857 26.5545
 11.5172 26.4592
 11.4588 26.3532
 11.4049 26.2347
 11.3496 26.103
 11.2891 25.9589
 11.2226 25.8055
 11.1522 25.6498
 11.081 25.5021
 11.0107 25.3724
 10.9425 25.2658
 10.8762 25.1801
 10.8113 25.1069
58 43 17
 12.8029 27.1282
 12.9642 27.2299
 13.1088 27.3359
 13.2247 27.4483
 13.3078 27.5666
 13.3614 27.6899
 13.3926 27.8185
 13.4086 27.953
 13.4153 28.094
 13.4178 28.2409
 13.4199 28.3941
 13.4235 28.5546
 13.4271 28.7212
 13.4272 28.8889
 13.4207 29.05
 13.4073 29.1994
 13.3896 29.3397
59 11 4
 47.2289 31.9632
 47.1848 31.777
 47.1422 31.6008
 47.101 31.4346
59 37 4
 47.2289 31.9632
 47.643 32.5787
 48.0425 33.1658
 48.4277 33.7246
60 5 6
 22.0832 31.5065
 22.1999 31.5125
 22.3083 31.5377
 22.4028 31.5904
 22.4826 31.6664
 22.5529 31.7545
60 7 6
 22.0832 31.5065
 21.9163 31.6074
 21.7655 31.6919
 21.6405 31.7513
 21.5408 31.7873
 21.4567 31.8097
61 5 24
 18.9312 29.1739
 19.5015 28.9804
 20.0542 28.7611
 20.5711 28.5121
 21.035 28.2591
 21.4317 28.0477
 21.7517 27.9224
 21.9913 27.9078
 22.1544 28.0016
 22.2547 28.1825
 22.3148 28.4251
 22.3606 28.7113
 22.4142 29.0305
 22.4876 29.3735
 22.5791 29.7276
 22.677 30.0787
 22.7665 30.4152
 22.8351 30.7283
 22.8738 31.0086
 22.8758 31.2454
 22.838 31.4319
 22.7643 31.5701
 22.6649 31.6719
 22.5529 31.7545
61 32 9
 18.9312 29.1739
 18.3129 29.3697
 17.7288 29.5217
 17.2064 29.6054
 16.7637 29.6238
 16.4094 29.6018
 16.1415 29.5699
 15.9443 29.5479
 15.7877 29.5372
62 55 58
 26.1286 4.04803
 25.295 3.84152
 24.5253 3.6372
 23.8408 3.42496
 23.2083 3.17968
 22.5695 2.87249
 21.8912 2.49103
 21.1978 2.05409
 20.5601 1.6077
 20.049 1.20376
 19.6935 0.876712
 19.4709 0.634183
 19.3307 0.463681
 19.2247 0.34604
 19.1237 0.265522
 19.0166 0.213091
 18.9029 0.184649
 18.7862 0.177591
 18.6706 0.188581
 18.5597 0.21384
 18.4556 0.250891
 18.359 0.299302
 18.2697 0.358952
 18.1874 0.426921
 18.1117 0.49585
 18.0418 0.555706
 17.976 0.598036
 17.9122 0.619661
 17.8477 0.623293
 17.7803 0.615333
 17.7094 0.603338
 17.6367 0.595054
 17.5666 0.598353
 17.5042 0.620099
 17.4533 0.663664
 17.414 0.727274
 17.3839 0.805129
 17.3594 0.890544
 17.3362 0.978324
 17.3093 1.0645
 17.2735 1.14428
 17.2258 1.21064
 17.1664 1.25559
 17.0987 1.27379
 17.0275 1.2661
 16.9574 1.24059
 16.8921 1.20993
 16.8341 1.18687
 16.7851 1.17994
 16.747 1.1915
 16.7224 1.21846
 16.7148 1.25513
 16.7262 1.29621
 16.755 1.33824
 16.7951 1.37935
 16.8387 1.4185
 16.8802 1.45533
 16.9187 1.49053
62 9 5
 26.1286 4.04803
 25.916 5.21806
 25.6838 6.26528
 25.4242 7.13889
 25.1458 7.8898
63 15 10
 33.6562 4.6598
 33.8402 4.96222
 34.0031 5.23503
 34.132 5.46346
 34.2251 5.65214
 34.2888 5.81743
 34.3318 5.9753
 34.3611 6.13391
 34.3815 6.29436
 34.3973 6.45546
63 50 12
 33.6562 4.6598
 33.242 4.3593
 32.8037 4.07831
 32.3337 3.83123
 31.8506 3.61951
 31.3956 3.4244
 31.0156 3.20852
 30.7407 2.93164
 30.571 2.5727
 30.4816 2.14054
 30.4391 1.6633
 30.4158 1.16814
64 17 20
 3.84206 10.27
 3.6283 10.078
 3.44762 9.88932
 3.32183 9.70618
 3.25482 9.53001
 3.23332 9.36177
 3.23421 9.20232
 3.23444 9.05266
 3.21836 8.91472
 3.17957 8.79245
 3.11827 8.6915
 3.03752 8.61627
 2.94168 8.56601
 2.83707 8.53348
 2.73237 8.50766
 2.63666 8.47886
 2.55595 8.44248
 2.4911 8.39913
 2.43852 8.3519
 2.39235 8.30339
64 56 4
 3.84206 10.27
 3.93395 10.3502
 4.0181 10.427
 4.0945 10.5004
65 29 78
 24.2903 42.894
 24.1189 43.2275
 23.9516 43.5344
 23.7907 43.7927
 23.6353 43.9881
 23.4809 44.1143
 23.3213 44.1749
 23.1501 44.1829
