x,y,z
63.96821594238281,76.25070190429688,97.55903625488281
15.000043869018555,78.15180969238281,53.14955520629883
22.184377670288086,77.35838317871094,65.22264099121094
77.17530059814453,40.666561126708984,5.79278039932251
39.34687042236328,37.5468864440918,93.7086410522461
68.92388916015625,73.25092315673828,36.450313568115234
7.005716323852539,35.673465728759766,56.697235107421875
28.52241325378418,39.02825164794922,1.3938322067260742
37.68896484375,11.772716522216797,7.796801567077637
33.852943420410156,62.22611999511719,46.70726776123047
65.57066345214844,69.4421615600586,13.421710014343262
7.486104965209961,38.85070037841797,93.3460464477539
55.99540328979492,43.1762580871582,28.734689712524414
71.41513061523438,32.60537338256836,40.89878463745117
47.52484130859375,79.4958267211914,10.610335350036621
17.054475784301758,78.02454376220703,53.5953369140625
94.45489501953125,8.811989784240723,40.57082748413086
90.91776275634766,98.31344604492188,37.519325256347656
11.57160758972168,49.71454620361328,36.243465423583984
79.91934204101562,94.39628601074219,45.525970458984375
51.206634521484375,91.84917449951172,60.58134460449219
8.302865028381348,39.45504379272461,74.14472961425781
87.98212432861328,10.351091384887695,33.537715911865234
99.66133880615234,97.9039535522461,19.893115997314453
48.904720306396484,37.97153854370117,97.0219497680664
7.091946601867676,39.9245719909668,83.10444641113281
88.33653259277344,15.202815055847168,65.00080108642578
35.37479019165039,86.25346374511719,44.16563034057617
81.27649688720703,10.790637969970703,43.883941650390625
28.561737060546875,80.54707336425781,48.563167572021484
80.4909439086914,9.101323127746582,93.5152359008789
44.40827178955078,73.405029296875,28.537109375
85.05176544189453,59.09461975097656,50.97614669799805
74.46713256835938,29.81862449645996,35.039466857910156
78.11831665039062,78.51242065429688,43.140655517578125
29.12318992614746,7.5834760665893555,19.729848861694336
32.366432189941406,62.02264404296875,61.94502639770508
56.315860748291016,77.3757553100586,30.358699798583984
20.528400421142578,16.028236389160156,79.6535415649414
84.98892974853516,60.254940032958984,50.296390533447266
73.18324279785156,84.63761138916016,8.528658866882324
54.180477142333984,79.08409118652344,28.64405059814453
77.86507415771484,91.15214538574219,4.839023113250732
4.517594337463379,23.48000717163086,69.08987426757812
32.08754348754883,37.61370086669922,66.40784454345703
96.806396484375,12.612906455993652,93.80107116699219
65.60160064697266,36.692569732666016,43.01698303222656
32.84219741821289,80.42546081542969,25.492477416992188
52.43021774291992,92.82456970214844,25.07906723022461
2.9212276935577393,41.49147033691406,80.64279174804688
58.11846923828125,85.48062896728516,24.66738510131836
86.4748764038086,96.37926483154297,64.07252502441406
36.490264892578125,85.83977508544922,87.24797058105469
85.79119110107422,99.15190124511719,20.160053253173828
47.13960266113281,31.386289596557617,44.25396728515625
88.42550659179688,45.8197135925293,58.22111511230469
76.41354370117188,62.63955307006836,72.74203491210938
34.02539825439453,61.71123504638672,66.91674041748047
15.861104011535645,24.8872127532959,63.30696487426758
88.42434692382812,8.757373809814453,36.332313537597656
26.288846969604492,86.18899536132812,66.09149932861328
54.626747131347656,26.101619720458984,13.276652336120605
57.666988372802734,83.96387481689453,6.138588905334473
73.58137512207031,32.14019012451172,36.4586296081543
63.13916015625,54.63574981689453,89.1936264038086
23.87445640563965,68.36951446533203,32.06907653808594
76.52662658691406,62.41457748413086,70.80693817138672
72.34764862060547,61.98801803588867,87.74884033203125
2.4343416690826416,91.62616729736328,43.00992965698242
40.72654342651367,40.28713607788086,94.37137603759766
93.10881805419922,57.969886779785156,3.8414745330810547
81.50933074951172,4.4155378341674805,36.687015533447266
16.292142868041992,79.3595962524414,48.430240631103516
45.2600212097168,74.99790954589844,37.78272247314453
26.556127548217773,9.949466705322266,5.22857666015625
58.640098571777344,21.60459327697754,2.193981409072876
88.85222625732422,50.634849548339844,95.558349609375
70.9964599609375,49.65095520019531,70.4704360961914
73.30125427246094,40.27073287963867,14.993799209594727
78.0537338256836,32.42178726196289,50.95845413208008
89.1568832397461,87.98250579833984,33.197181701660156
90.92010498046875,40.26301574707031,52.402061462402344
66.43451690673828,33.462303161621094,60.97427749633789
70.66704559326172,0.6409163475036621,88.83081817626953
71.24921417236328,43.188602447509766,35.01802444458008
76.10952758789062,90.71240997314453,40.59946823120117
60.76763153076172,33.87560272216797,16.30872917175293
79.88046264648438,95.31358337402344,46.50008773803711
68.78018951416016,1.4783177375793457,1.5279042720794678
24.237293243408203,96.00786590576172,94.3242416381836
88.72034454345703,51.05282974243164,99.86894989013672
83.25006103515625,2.979330539703369,53.9539909362793
33.73521423339844,40.20744323730469,78.2424087524414
37.45297622680664,84.59481048583984,73.38456726074219
76.40817260742188,90.94185638427734,7.154029846191406
86.49948120117188,93.20233154296875,59.1103630065918
72.2951431274414,46.45920944213867,36.18817138671875
61.278717041015625,85.72148132324219,50.456050872802734
85.41455841064453,42.08559799194336,22.995691299438477
10.6985445022583,81.02037811279297,54.748680114746094
52.08192443847656,11.46137523651123,14.662442207336426
47.96552658081055,10.192354202270508,13.477753639221191
99.39938354492188,73.58246612548828,48.44437026977539
9.135379791259766,94.72221374511719,63.293617248535156
42.49834060668945,82.53329467773438,38.5147705078125
65.55964660644531,74.19580841064453,23.9489688873291
80.15890502929688,72.35052490234375,12.15504264831543
36.77568054199219,97.8036880493164,10.01795482635498
40.017757415771484,61.81709289550781,45.555572509765625
99.95711517333984,35.972965240478516,16.207820892333984
22.42339324951172,61.25102233886719,6.4492268562316895
29.015466690063477,91.55789947509766,39.02882766723633
33.02168655395508,66.35302734375,9.508349418640137
78.87294006347656,61.936065673828125,67.9450454711914
36.66306686401367,83.25934600830078,7.037125110626221
70.87313079833984,33.969966888427734,54.66249465942383
89.421875,57.75920867919922,11.514845848083496
76.49606323242188,47.434593200683594,94.15538787841797
71.50695037841797,42.80299377441406,34.74970626831055
57.19834899902344,95.07276153564453,28.0305118560791
8.873452186584473,37.95170974731445,93.20306396484375
53.49900817871094,92.879638671875,16.766407012939453
71.56939697265625,32.3605842590332,40.8870849609375
96.06312561035156,46.519447326660156,56.83438491821289
12.9155855178833,29.879793167114258,59.15070343017578
57.54540252685547,33.16063690185547,11.844108581542969
38.5459098815918,57.66767501831055,96.54690551757812
20.050926208496094,80.50521087646484,55.13484191894531
21.96802520751953,75.20370483398438,24.118492126464844
80.716552734375,4.034017086029053,11.37437915802002
66.21990966796875,31.490005493164062,23.794437408447266
73.3445053100586,74.76383972167969,77.7155990600586
45.99662399291992,56.62752151489258,18.871957778930664
19.712175369262695,38.085636138916016,2.9930429458618164
87.5169906616211,24.38131332397461,48.19882583618164
40.547306060791016,38.79885482788086,91.57223510742188
92.3802719116211,54.55104064941406,97.11310577392578
13.662413597106934,95.38888549804688,60.213218688964844
3.762300968170166,68.26006317138672,40.8367919921875
33.0319938659668,96.20030212402344,7.640304088592529
10.376762390136719,40.26720428466797,0.2754027545452118
55.693824768066406,80.29931640625,33.01176071166992
80.23858642578125,27.790424346923828,49.94232940673828
56.619625091552734,17.388343811035156,56.925071716308594
62.83084487915039,82.42034149169922,70.6604995727539
9.145544052124023,72.00785064697266,82.44487762451172
43.122406005859375,47.328758239746094,96.52062225341797
25.272371292114258,72.68585205078125,78.29359436035156
70.49185180664062,5.391786098480225,91.00106048583984
32.95396041870117,85.60038757324219,79.55623626708984
57.68012619018555,87.32858276367188,54.753883361816406
42.299293518066406,81.80821990966797,57.74688720703125
86.83411407470703,10.043457984924316,27.430116653442383
37.70063400268555,74.9939956665039,30.171144485473633
86.73259735107422,99.52078247070312,23.720439910888672
52.20873260498047,4.787028789520264,19.072500228881836
40.82145309448242,54.240821838378906,2.802837371826172
63.92844772338867,19.611309051513672,72.18695831298828
1.347247838973999,53.891510009765625,57.582332611083984
61.65503692626953,33.49507141113281,20.505163192749023
14.579678535461426,22.28248405456543,21.30350112915039
10.087937355041504,40.08706283569336,0.1691279262304306
48.78020095825195,38.07319259643555,96.92764282226562
50.77226257324219,78.89556884765625,9.863266944885254
94.57549285888672,8.829728126525879,40.611785888671875
68.96663665771484,48.59413146972656,54.245304107666016
71.26220703125,49.8992919921875,70.37428283691406
66.32206726074219,80.9131851196289,91.83261108398438
13.50080680847168,95.32398986816406,60.30545425415039
93.77450561523438,47.54981994628906,2.357459783554077
55.720882415771484,88.41229248046875,48.48728561401367
33.15766525268555,95.70857238769531,85.35132598876953
75.50662994384766,41.85895919799805,13.76919937133789
21.82539939880371,26.81926918029785,45.84609603881836
29.084924697875977,77.97545623779297,48.21247482299805
84.2998275756836,16.088611602783203,64.68804931640625
8.238167762756348,39.456321716308594,74.20004272460938
0.791212797164917,77.96295166015625,56.078182220458984
19.617029190063477,96.35562896728516,60.5302848815918
40.66689682006836,27.77972984313965,46.431880950927734
88.08104705810547,60.92209243774414,35.69636154174805
82.05513000488281,99.0359878540039,69.42056274414062
73.114990234375,71.79216003417969,34.020912170410156
92.99308776855469,12.893780708312988,41.09935760498047
4.512050628662109,46.10038375854492,64.91353607177734
84.21398162841797,29.93882179260254,86.94233703613281
81.650146484375,3.3161606788635254,68.58427429199219
76.55484008789062,47.58317184448242,93.88521575927734
72.57235717773438,28.445510864257812,26.777772903442383
60.72414779663086,47.85365295410156,80.5210189819336
73.76702117919922,1.1892365217208862,34.04513168334961
55.829105377197266,43.3154182434082,28.869518280029297
34.64933776855469,10.507122993469238,6.772796630859375
61.320945739746094,44.3228874206543,96.57254028320312
23.715030670166016,26.634803771972656,60.38145446777344
73.21525573730469,91.22509002685547,4.500922679901123
18.37442398071289,78.59341430664062,51.451908111572266
37.3946418762207,95.24396514892578,95.85225677490234
22.632694244384766,78.2706527709961,51.13958740234375
19.34906578063965,79.76337432861328,47.781307220458984
44.45964431762695,73.30622863769531,28.69908332824707
24.122037887573242,73.08621215820312,33.1491584777832
41.40288162231445,72.91461944580078,24.2584171295166
70.97615051269531,65.67112731933594,92.75753784179688
21.538516998291016,7.783600807189941,71.99967956542969
80.27705383300781,91.41783142089844,13.867758750915527
47.790714263916016,89.31388092041016,10.37041187286377
78.73248291015625,63.01011276245117,67.4193344116211
73.02159118652344,23.69499397277832,63.308937072753906
37.48139190673828,84.54234313964844,73.49263000488281
93.0451889038086,13.637829780578613,41.10565185546875
91.71773529052734,14.24569034576416,37.029518127441406
40.68999099731445,18.455888748168945,54.24134063720703
40.755916595458984,40.39856719970703,94.30573272705078
69.7420654296875,95.4658432006836,97.95954132080078
19.439260482788086,77.06620788574219,45.95479202270508
69.89161682128906,11.082590103149414,62.516300201416016
69.67451477050781,6.095094680786133,94.66967010498047
99.7110366821289,71.3318099975586,36.23148727416992
88.35835266113281,15.204083442687988,65.02721405029297
57.7724494934082,82.26782989501953,72.19898223876953
94.53256225585938,98.31051635742188,21.421245574951172
46.52302551269531,95.2428207397461,41.964500427246094
22.317575454711914,87.36351776123047,74.89891052246094
9.571151733398438,73.15978240966797,81.38890075683594
55.37018585205078,84.55399322509766,55.81571960449219
91.88565826416016,45.700130462646484,66.09088134765625
35.49101638793945,99.08641052246094,32.859779357910156
77.80943298339844,80.22684478759766,43.08917236328125
86.8412094116211,34.79051208496094,75.92862701416016
33.83256912231445,40.37225341796875,78.12739562988281
9.375638961791992,95.07288360595703,63.569580078125
38.572593688964844,96.0875015258789,62.20405578613281
91.08480072021484,52.43717956542969,92.73796081542969
19.16142463684082,13.234769821166992,20.383602142333984
4.657811164855957,23.075035095214844,85.05950164794922
44.15962600708008,70.11685180664062,88.99356842041016
84.50920104980469,47.03878402709961,15.212913513183594
80.22430419921875,97.5840835571289,46.245033264160156
52.913700103759766,0.40085551142692566,17.615375518798828
73.3655014038086,9.2669677734375,89.42610168457031
84.47393035888672,50.05080795288086,19.867534637451172
51.84589385986328,60.3687744140625,51.52800369262695
72.33619689941406,46.26350402832031,36.22316360473633
94.9538345336914,84.75270080566406,42.58247375488281
6.067877769470215,52.72593307495117,50.23954391479492
45.2586555480957,45.64603042602539,96.2654037475586
39.035072326660156,74.9432601928711,42.85593032836914
63.56946563720703,6.186378479003906,23.138227462768555
75.35462188720703,55.275001525878906,41.44322204589844
4.513699054718018,72.75662994384766,46.95893859863281
69.77979278564453,94.45467376708984,24.933544158935547
63.48208236694336,84.77595520019531,90.33118438720703
91.27693176269531,52.415283203125,92.67615509033203
47.555946350097656,99.99220275878906,2.513305425643921
70.97796630859375,81.88200378417969,51.06440353393555
4.488861560821533,31.999103546142578,44.27246856689453
92.54047393798828,99.48867797851562,31.77566146850586
10.801630020141602,84.13099670410156,42.10733413696289
89.64412689208984,42.75014114379883,94.74434661865234
88.37308502197266,15.374765396118164,65.04158782958984
64.7190170288086,48.90852355957031,29.09847068786621
8.61508560180664,86.63984680175781,53.75846862792969
23.122835159301758,27.091129302978516,76.86937713623047
32.2913818359375,41.81300354003906,99.12849426269531
53.617919921875,46.383941650390625,47.07352066040039
90.440673828125,7.759660243988037,10.319976806640625
67.83135223388672,10.662559509277344,26.53789710998535
57.56914138793945,83.62579345703125,6.124172687530518
67.21607208251953,2.9418110847473145,98.583740234375
33.577701568603516,86.9428482055664,83.10879516601562
5.241837978363037,63.09308624267578,49.0718879699707
80.13548278808594,97.4878921508789,14.331731796264648
82.25713348388672,4.858100414276123,67.3530044555664
89.39826965332031,63.88780212402344,11.599154472351074
88.44373321533203,47.184513092041016,7.404439449310303
91.07734680175781,52.32147216796875,92.32969665527344
30.25389862060547,33.77333450317383,3.541757345199585
85.7391128540039,46.932716369628906,57.0573844909668
99.56160736083984,49.92502975463867,57.74578094482422
86.36052703857422,7.098037242889404,28.68792152404785
26.300952911376953,38.727596282958984,3.3380303382873535
80.352783203125,46.4753532409668,1.4260610342025757
86.54863739013672,43.421810150146484,83.84933471679688
38.064720153808594,26.1940860748291,95.66932678222656
6.340925216674805,55.36820602416992,47.602840423583984
82.16301727294922,99.11099243164062,69.24391174316406
53.903167724609375,91.48359680175781,36.06014633178711
24.892852783203125,9.496862411499023,19.978540420532227
64.55933380126953,46.207611083984375,39.308048248291016
29.961694717407227,70.49952697753906,25.91629981994629
26.081758499145508,86.30127716064453,66.11741638183594
92.29908752441406,69.56778717041016,58.757408142089844
40.404884338378906,45.61179733276367,97.73448181152344
3.1380367279052734,75.42108154296875,50.50778579711914
36.58030700683594,53.35968780517578,73.52694702148438
84.88336181640625,97.38652038574219,33.865028381347656
83.64641571044922,29.597335815429688,85.53487396240234
31.247835159301758,82.46202087402344,46.81297302246094
35.41444396972656,85.3936538696289,83.87640380859375
15.552449226379395,60.48488235473633,15.816291809082031
85.78485870361328,54.00469207763672,25.396154403686523
57.708473205566406,92.45120239257812,31.67991828918457
69.42919921875,87.99140167236328,75.96576690673828
67.56510162353516,89.7889633178711,36.711387634277344
74.62100219726562,90.41004180908203,85.75599670410156
75.2306137084961,54.78983688354492,40.05760955810547
88.8385238647461,44.18986892700195,15.902823448181152
70.10961151123047,72.75235748291016,30.01750373840332
85.06739807128906,47.695343017578125,22.54179573059082
86.6703872680664,47.707366943359375,7.608694076538086
99.76339721679688,58.98061752319336,0.06487343460321426
13.93555736541748,75.29187774658203,26.94142723083496
44.47229766845703,86.50598907470703,37.253719329833984
72.9632339477539,24.050033569335938,63.41883087158203
35.32587432861328,39.222023010253906,93.72949981689453
69.1090087890625,7.0357537269592285,70.71226501464844
17.66656494140625,20.38555335998535,64.86520385742188
94.21572875976562,79.85731506347656,41.953826904296875
81.66138458251953,56.59963607788086,48.896942138671875
27.521610260009766,78.75660705566406,58.8662223815918
43.86152267456055,40.779293060302734,93.30189514160156
77.21814727783203,40.712615966796875,6.318241596221924
32.23617935180664,30.44138526916504,51.931087493896484
32.08986282348633,73.13109588623047,44.94400405883789
85.4764404296875,86.1664810180664,33.85588836669922
3.0363848209381104,60.11064910888672,53.31472396850586
77.12260437011719,29.893278121948242,43.79071044921875
9.073375701904297,94.65666961669922,63.240108489990234
5.9532151222229,61.44791030883789,49.532596588134766
27.514892578125,80.43104553222656,47.79193115234375
55.7872428894043,6.8680338859558105,4.877929210662842
6.449646949768066,35.23067092895508,57.2021598815918
74.45825958251953,31.874778747558594,64.00785827636719
34.03054428100586,8.907201766967773,3.940575361251831
88.7924575805664,40.46489334106445,65.2784194946289
94.1330337524414,77.38021087646484,50.11354446411133
57.58341598510742,83.74525451660156,6.093830108642578
79.4051284790039,97.91997528076172,17.129039764404297
82.82991027832031,61.53762435913086,54.91428756713867
96.28701782226562,20.489728927612305,45.48064041137695
84.78189086914062,63.118343353271484,45.16493606567383
28.76351547241211,96.16834259033203,35.78860092163086
24.142412185668945,41.991451263427734,82.84832763671875
73.12043762207031,84.8473892211914,8.482061386108398
24.18280792236328,42.673500061035156,82.85031127929688
99.81388854980469,13.913810729980469,49.50811767578125
83.61859130859375,38.49055099487305,8.821596145629883
57.86361312866211,41.83864212036133,38.51057434082031
68.82613372802734,87.9616470336914,98.88397979736328
92.70084381103516,36.98152160644531,60.619022369384766
86.3719482421875,14.862693786621094,64.57589721679688
51.30852127075195,43.933738708496094,90.01394653320312
11.305665016174316,80.74749755859375,54.230430603027344
1.1444494724273682,41.699989318847656,80.23528289794922
98.18810272216797,58.394859313964844,92.068603515625
84.7916259765625,47.845149993896484,22.777713775634766
78.12523651123047,31.439687728881836,54.58964538574219
15.035191535949707,75.9369125366211,29.631689071655273
92.31341552734375,57.08211135864258,1.7686983346939087
48.123504638671875,90.65550994873047,44.53919219970703
86.41124725341797,43.765079498291016,83.96047973632812
36.22563171386719,90.31614685058594,90.274169921875
69.93321990966797,28.854562759399414,62.181861877441406
58.598087310791016,18.962127685546875,16.292484283447266
18.39914894104004,65.42828369140625,6.267894744873047
86.39334869384766,3.062103033065796,29.994325637817383
32.137855529785156,9.168527603149414,59.64878845214844
42.48719024658203,19.227514266967773,53.3376350402832
73.30247497558594,74.5863265991211,73.63700103759766
35.832847595214844,97.06930541992188,7.10008430480957
8.717832565307617,79.14722442626953,53.2571907043457
29.3220272064209,47.06071853637695,98.3271255493164
52.706298828125,5.698925971984863,74.44670867919922
88.18096923828125,47.69639205932617,87.50550842285156
85.5200424194336,12.871668815612793,66.34774780273438
63.76137161254883,6.174911022186279,22.948293685913086
79.66129302978516,73.74547576904297,15.918947219848633
76.5778579711914,47.603302001953125,93.97051239013672
64.65670776367188,33.222023010253906,61.20240783691406
37.27620315551758,27.749094009399414,48.308448791503906
44.051395416259766,35.031761169433594,8.762298583984375
53.161006927490234,9.38257122039795,8.548782348632812
51.82991027832031,11.420744895935059,14.6771821975708
76.99152374267578,61.43495178222656,71.2724609375
91.72399139404297,74.6369857788086,47.849605560302734
29.939035415649414,92.79130554199219,37.942596435546875
3.878688097000122,74.33316802978516,47.0796012878418
96.15991973876953,56.17396926879883,96.4116439819336
75.28303527832031,4.747939586639404,75.83442687988281
79.95539093017578,8.167845726013184,68.12721252441406
48.767799377441406,1.2828596830368042,3.009559154510498
69.83509063720703,81.66769409179688,51.30876922607422
96.61428833007812,20.128549575805664,46.207210540771484
6.06643533706665,59.33790588378906,48.96987533569336
56.1046028137207,48.48893356323242,18.409168243408203
58.68210983276367,84.34622192382812,24.601045608520508
5.1475019454956055,57.60765075683594,38.859039306640625
34.95124053955078,26.204492568969727,95.09412384033203
88.08026885986328,0.7473951578140259,29.988178253173828
37.99593734741211,79.36951446533203,59.26598358154297
69.85951232910156,75.27848052978516,60.64815902709961
19.294647216796875,77.27336883544922,45.62274932861328
34.48137283325195,34.41264343261719,58.4359245300293
26.191129684448242,69.05686950683594,29.331212997436523
79.76388549804688,27.017723083496094,49.51694107055664
60.663570404052734,8.230298042297363,0.8641904592514038
34.67404556274414,77.87648010253906,60.99677276611328
91.4596176147461,13.931864738464355,36.867210388183594
42.19700622558594,79.81696319580078,38.55654525756836
54.513893127441406,96.89009094238281,19.313465118408203
91.09265899658203,54.827720642089844,69.55028533935547
64.36393737792969,80.36798095703125,95.79130554199219
91.08333587646484,52.48368835449219,92.71048736572266
41.64381790161133,66.24468231201172,1.6237977743148804
59.018253326416016,2.1584625244140625,14.55151081085205
48.622314453125,6.229363441467285,4.1900506019592285
53.61111831665039,1.925144910812378,5.185268402099609
11.499858856201172,57.49479293823242,34.34904098510742
80.58638763427734,77.71601867675781,43.695838928222656
83.57691192626953,64.40055847167969,72.62494659423828
54.79348373413086,31.347963333129883,30.937244415283203
95.66337585449219,66.55215454101562,35.01008224487305
53.02799987792969,48.17135238647461,97.02471160888672
15.546599388122559,18.80008888244629,62.621273040771484
48.995582580566406,75.54057312011719,99.48967742919922
62.34947967529297,54.413330078125,73.62532043457031
61.4843864440918,36.779815673828125,22.088979721069336
64.28119659423828,36.97212600708008,20.38662338256836
98.7864990234375,71.1517105102539,31.59675407409668
53.33131408691406,91.47126770019531,36.44087219238281
54.96577835083008,16.6519718170166,4.7303080558776855
43.097923278808594,21.088022232055664,52.43092346191406
14.863740921020508,79.47541809082031,46.44749450683594
67.28831481933594,5.168410301208496,69.41172790527344
74.2296371459961,5.49899959564209,76.47621154785156
82.22042846679688,99.11404418945312,69.24044799804688
4.452019691467285,21.672317504882812,68.06331634521484
93.10334777832031,53.243408203125,66.8157730102539
52.225406646728516,95.3536376953125,96.17821502685547
78.72422790527344,49.452239990234375,58.42278289794922
84.65125274658203,47.94111251831055,22.667949676513672
60.06795883178711,49.179962158203125,41.42383575439453
22.069604873657227,14.784194946289062,1.0301713943481445
95.8977279663086,69.783935546875,49.093482971191406
63.44703674316406,18.954330444335938,98.40321350097656
44.347869873046875,76.35504150390625,31.710020065307617
11.42779541015625,57.80096435546875,34.49892807006836
61.15127182006836,97.0645523071289,93.69660949707031
69.66645050048828,38.07219314575195,17.60881996154785
79.60676574707031,93.43411254882812,45.85557556152344
17.956401824951172,20.010778427124023,33.90858459472656
91.77153015136719,54.011878967285156,0.5223658680915833
88.13980102539062,50.50797653198242,4.797938823699951
78.29393005371094,49.12032699584961,58.47071838378906
84.93077850341797,47.43402862548828,22.106359481811523
83.95779418945312,23.95876121520996,50.90739059448242
78.49419403076172,79.50123596191406,43.075294494628906
82.66156005859375,12.959854125976562,60.91749954223633
74.16841125488281,33.21513748168945,27.727548599243164
14.914203643798828,78.69705200195312,53.41363525390625
30.025903701782227,23.134838104248047,94.2264404296875
50.25069046020508,37.35966110229492,97.48664093017578
84.82278442382812,47.690704345703125,7.921101093292236
69.57260131835938,41.85922622680664,75.42178344726562
16.466201782226562,79.7786636352539,54.05155944824219
16.748743057250977,82.2747573852539,68.70053100585938
95.28590393066406,81.2296142578125,54.645057678222656
65.29071044921875,84.04712677001953,89.97982788085938
91.32275390625,65.2514877319336,48.48532485961914
99.03096008300781,73.53144073486328,48.59736633300781
87.72925567626953,57.4710578918457,31.183813095092773
60.22300720214844,49.050628662109375,95.59537506103516
15.005123138427734,38.474117279052734,81.19132232666016
84.20769500732422,30.793128967285156,83.11247253417969
59.34820556640625,83.5724868774414,24.51569175720215
99.90664672851562,13.391369819641113,96.0021743774414
84.39409637451172,10.527953147888184,57.27406311035156
51.044734954833984,62.83333206176758,48.448997497558594
60.38623046875,40.93903732299805,22.069442749023438
27.30707359313965,78.76209259033203,59.61626434326172
69.41963195800781,81.9908676147461,85.89326477050781
66.89911651611328,69.07257843017578,92.6128921508789
37.15156555175781,88.15497589111328,43.444114685058594
4.673817157745361,69.15254211425781,47.42253494262695
80.91474151611328,97.57252502441406,13.864977836608887
7.722871780395508,68.61011505126953,48.89246368408203
94.1581802368164,21.371721267700195,46.39237976074219
91.11434173583984,52.60651397705078,92.83834838867188
73.21293640136719,24.40835952758789,63.45744705200195
39.11351776123047,12.806593894958496,7.278736591339111
64.3276138305664,46.02626419067383,39.35763168334961
31.07370376586914,27.642181396484375,93.54376220703125
