# # px py
1.145554847757289529e+01,-3.280570240242950319e+01
-1.828982379737733766e+01,-7.568340337127381190e+00
4.636376445524486023e+00,1.085410249230107560e+01
-1.903035715463973432e+01,-7.868222201699385465e+00
-1.902706232875172887e+01,-7.833292684717191534e+00
1.145430994009576331e+01,-3.279593169893046678e+01
-1.321275477021739775e+01,-1.169238264186790133e+01
-1.914400920248921523e+01,-7.832978697841743276e+00
-1.922172244255374451e+01,-7.762835394171064607e+00
1.238853037620407349e+01,2.249245041838785397e+01
-7.621477964734347132e+00,-1.569514437809997709e+01
7.957652204392995365e+00,1.586209248582705200e+01
-2.179155455477268077e+01,-7.752536601257117965e+00
-1.919739062981220101e+01,-7.872559772012440504e+00
-2.002695120800891004e+01,-1.150503514569053465e+01
4.734565119748605611e+00,1.080848201485899551e+01
4.766959164302067009e+00,1.073861180039188312e+01
-1.306193120345123937e+01,-1.161547809987373903e+01
-2.195064257104411354e+01,-7.745209524280316948e+00
-7.634750559582304419e+00,-1.561021131783948235e+01
7.739513044748021819e+00,1.555130913030290074e+01
-2.234972737986003111e+01,-7.828052118736396281e+00
-8.004079545584144739e+01,2.477968665768893075e+01
-1.882967660008669597e+01,-7.531685272692670630e+00
-1.835383604500833599e+01,-7.507382437994161606e+00
-1.284597729873343930e+01,-1.212230959433250632e+01
-7.756124686786709788e+01,2.537558083348190863e+01
-7.569660915146315006e+01,-2.862263961638308984e+00
4.633780860369443033e+00,1.097802923584334067e+01
-2.811081345593184011e+01,-7.479030088835369128e+00
-7.697547500400794718e+00,-1.527900091051785125e+01
1.602090207206681782e+01,8.127462435026007626e+00
1.219067147752784130e+01,2.217087857998546951e+01
-6.033650464422461113e+01,-2.884711541176384131e+01
-2.669026259339590723e+01,-2.020494821803912799e+01
1.239241522970405285e+01,2.227786986958360416e+01
7.631793131144792852e+00,1.604131647846985942e+01
-7.211076109672187151e+00,-1.594473539813502150e+01
-1.994769762738154029e+01,-1.155100389815306805e+01
-2.015068336160703666e+01,-1.128456635363578897e+01
-4.578690449417070596e+00,3.117170082805634568e+00
5.017484005534107894e+00,1.081910135468703515e+01
-2.031035919407099755e+01,-1.417523887408338013e+01
-1.891719540205932759e+01,-7.766251095660612336e+00
7.560708390252534272e+00,1.553723325958387491e+01
4.529309196236434687e+00,9.702789537377421780e+00
-1.891064757643018979e+01,-7.787821681603208646e+00
-8.121792903201018987e+00,-1.534708487405386990e+01
-1.963892282566500569e+01,-7.949008940373119003e+00
-1.886434568563098679e+01,-7.705250486517829067e+00
-4.282734910061697775e+01,2.190811239850555836e+01
3.382499011663217647e+00,-5.757477940232057279e+01
7.631806582620663804e+00,1.562443051974877406e+01
-1.320267973938076622e+01,-1.167092929342638286e+01
1.293146512884720378e+00,-4.663958954612616026e+01
7.799087920075806757e+00,1.528895751475420717e+01
1.235574733732902963e+01,2.218149553963120013e+01
-7.304302784145826344e+00,-1.532657622446687640e+01
4.676878874553541010e+00,1.078354242868360302e+01
-1.879491076808956507e+01,-7.490855013819542663e+00
-1.905765554892366254e+01,-7.806952892203817385e+00
7.760712942861930586e+00,1.425836580104106055e+01
1.167376306598252889e+01,1.794545700151029166e+01
1.282297226230417131e+01,-3.631351413320710719e+01
-7.561689741215927185e+00,-1.561411400895430290e+01
-3.960325234470499112e+01,1.926058372569089272e+01
-1.345031870268797292e+01,-1.156239505512273169e+01
4.574351584020058148e+00,1.140221174814049476e+01
4.691295116422087297e+00,1.123581128146076935e+01
6.541764255829298769e+00,1.560102561380726804e+01
1.235652297173910164e+01,2.272834268346675657e+01
7.335009416415368300e+00,1.577051246223367897e+01
7.083936857321420533e+00,1.570744119610031930e+01
5.022961908096466033e+00,1.109650483243520824e+01
-8.208932354015047395e+00,-1.535036826574502911e+01
-7.266160769247142603e+00,-1.605839200485982943e+01
-7.881960765341556652e+00,-1.520095363331827443e+01
4.563870541200634179e+00,1.081623844800803269e+01
-2.196507526353922657e+01,-7.781017874869219142e+00
-7.302381805435849138e+00,-1.558793640515854406e+01
4.325733658397191483e+00,1.034063533672342317e+01
4.458296787546628615e+00,1.069281938459519665e+01
4.472399573051731636e+00,1.075748314118085958e+01
-1.952459568596238881e+01,-7.486247261365834405e+00
5.011459814432693172e+00,1.085812378280131263e+01
-7.974069530833989461e+01,-2.568518972705283687e+01
-2.176164182191248031e+01,-7.719805320461393450e+00
4.329621478153915071e+00,1.101143793166863816e+01
-2.168694712418847814e+01,-7.774000466840461421e+00
-2.191162539428196254e+01,-7.999583770592737508e+00
3.867676151811248353e+00,1.006723698972754022e+01
-1.328882719954745539e+01,-1.176785725699611973e+01
1.174497776074430400e+00,-4.537704031624287637e+01
-1.991421014418303415e+01,-1.147273132070639434e+01
4.456230395626683993e+00,1.097407957632207598e+01
1.261540299375896623e+01,2.227198752442022212e+01
3.033416026572738122e+00,-5.581864422158596994e+01
-1.050831113796246719e+01,-2.171953048931957397e+00
7.407684650166211249e+00,1.621457536445484493e+01
1.106775299011433056e+01,-3.272689033376850176e+01
7.541719992095330838e+00,1.550421497778076940e+01
7.687678633781575677e+00,1.552858852718749461e+01
-1.908266491177296587e+01,-7.610535373158468175e+00
-3.565374276929996000e+01,1.747297088703234991e+01
-1.877595672814526040e+01,-7.475459071381520104e+00
8.115453144991137790e+00,1.551137264690881423e+01
5.166759796489880152e+00,1.212770932752919961e+01
1.243217247133551417e+01,2.222945341364031080e+01
-4.604937363458010857e+00,-2.320170515946497147e+01
4.306037247099615328e+00,1.005108098213139556e+01
-2.038200550768414843e+01,-1.211210630377996722e+01
1.046296496092041828e+01,2.027095501615448470e+01
1.149678509321509168e+00,-4.659301509955845688e+01
4.558359933663111541e+00,1.101937839436298283e+01
-1.963086134507796743e+01,-7.914507706017866795e+00
-4.275196892508738244e+01,2.195835113511246561e+01
4.316812748719446091e+00,1.104492071047310020e+01
-7.671980732490302657e+00,-1.556133382131668874e+01
-6.012843167072145434e+01,-2.054118232804078570e+00
2.548948847720026833e+00,9.126055410207133178e+00
8.865004348816743374e+00,2.578874820310157023e+00
-7.970493149065764271e+01,-2.569857630222786327e+01
1.598881261308429735e+01,8.102690344788218368e+00
8.248253083798731566e+00,1.555709045189600914e+01
4.854732476481923520e+00,1.018081991425457389e+01
-1.984147051563856223e+01,-1.140848390873595264e+01
-4.273897233175567578e+01,2.185154946277360466e+01
-1.976367490103106661e+01,-7.807217843332210805e+00
-2.679579875940440559e+01,-2.012769283949840826e+01
4.426062681037580937e+00,1.074238151823051624e+01
1.475838015284744742e+01,2.364595189180123924e+01
-2.190187554790015412e+01,-7.617111604657227808e+00
-2.024258404667176592e+01,-1.169845973219276303e+01
1.174808368334532460e+01,-3.267943463467417331e+01
8.016026505466092855e-01,-4.027467660675590366e+01
3.820061206177085555e+00,1.045949124032955524e+01
4.677186205736041380e+00,1.119271979866147859e+01
-1.319867418472309950e+01,-1.186678862996216921e+01
7.427467206716801051e+00,1.473371132499145375e+01
1.256100448106882794e+01,2.188642840389482558e+01
-2.181309852781923198e+01,-7.404078491061981460e+00
-5.008392222452717313e+00,-2.018326043954627380e+01
7.784367457899330489e+00,1.569799231655315808e+01
-8.016278439041427362e+01,-3.244296839899453833e+00
-7.457094611211742219e+00,-1.566540545002021290e+01
7.560400608512448883e+00,1.490268678757405674e+01
-2.163413858233732512e+01,-7.988212961610014595e+00
-2.012587499849023942e+01,-1.147402472203622281e+01
8.239810598141252385e+00,1.690640445281364634e+01
1.236927685622834261e+01,2.231862023138715756e+01
3.433779205910375776e+00,9.202728149655346357e+00
-7.780883311646825895e+00,-1.559075861674159214e+01
1.230414773127052364e+01,2.225054653694794382e+01
-1.356682939535421184e+01,-1.156113304921681717e+01
-7.711004200760769756e+00,-1.556524666546998859e+01
-2.186514757659774233e+01,-7.688473966496681911e+00
7.688211432518079924e+00,1.550421877585251451e+01
-1.874435443101258514e+01,-7.606030663198348307e+00
-7.401393422468429684e+00,-1.525166906376232134e+01
4.472807706864092125e+00,1.070703066365595646e+01
-8.636022709577213519e+00,-1.547142658782689750e+01
3.888171651411751029e+00,1.054697522668895004e+01
-1.832512156646943424e+01,-7.643828501573296741e+00
-1.835593465553349546e+01,-8.180036029278934251e+00
-8.008370833057222171e+01,-3.128653926225918980e+00
-7.438077393754028321e+00,-1.562687672507469649e+01
-1.904178870628123477e+01,-7.638858006237886578e+00
-2.182787623893539575e+01,-7.917857282066194102e+00
4.430760548139459409e+00,1.004859415235630138e+01
