#plate,mjd,fiberID,RA,Dec,d_per(Mpc),d_long(Mpc),length_fil(Mpc)
-9.175716,-25.326908,0.017009,2.928356,8.987881
-11.189820,-30.587327,0.008783,8.383268,14.096310
-11.281569,-26.536414,0.008000,3.987668,1.140131
-9.339396,-25.508708,0.001530,2.884552,8.987881
-11.086384,-21.815762,0.021863,1.368847,1.140131
-10.971472,-30.451120,0.018255,8.376570,14.096310
-10.791628,-19.913958,0.008899,5.760597,7.064437
-7.547668,-26.302335,0.000100,4.880576,1.085296
-12.505621,-21.096751,0.038884,2.331960,1.085296
-10.432458,-27.520569,0.040979,4.838331,14.096310
-10.190508,-26.853974,0.040975,4.133936,14.096310
-7.731977,-28.414780,0.045126,7.207090,8.987881
-11.668755,-31.259691,0.005270,7.714307,2.880805
-7.673327,-24.948507,0.169212,4.411771,14.096310
-11.759664,-20.034255,0.015141,4.945530,7.064437
-9.542792,-23.241119,0.015614,0.458076,14.096310
-11.059212,-23.936892,0.004849,1.724529,8.987881
-10.711877,-26.947989,0.141670,5.086830,14.096310
-12.276362,-27.486005,0.138346,6.574066,14.096310
-7.669159,-29.874881,0.028916,8.939952,14.096310
-6.546617,-24.722364,0.171942,7.397709,8.987881
-12.451226,-20.210577,0.096418,4.618101,7.064437
-11.690730,-27.724770,0.056972,5.927729,14.096310
-12.260372,-29.377337,0.038972,9.348070,14.096310
-11.508059,-26.657159,0.065152,5.844989,14.096310
-11.730940,-23.994252,0.028529,2.775608,8.987881
-9.098003,-22.474706,0.038024,1.315067,8.987881
-10.586745,-19.930655,0.041313,5.960334,7.064437
-7.958411,-29.011275,0.073511,8.449757,14.096310
-8.504736,-24.040015,0.207217,1.019806,14.096310
-12.899566,-22.199976,0.127939,3.730342,8.987881
-10.997916,-30.871315,0.111873,8.604694,14.096310
-7.960954,-28.013177,0.026449,6.688879,8.987881
-8.774645,-21.311178,0.089938,8.275374,7.064437
-11.680258,-19.887299,0.001064,5.067364,7.064437
-8.591874,-28.710735,0.029975,7.720165,8.987881
-9.988101,-28.779690,0.097652,6.792719,14.096310
-7.707067,-29.237054,0.026461,7.864141,8.987881
-12.775286,-26.515582,0.240546,5.162354,1.085296
-7.597273,-27.584364,0.015193,6.171903,8.987881
-10.104228,-21.898765,0.100432,1.797811,14.096310
-5.954137,-23.696020,0.033661,7.857118,8.987881
-9.087071,-27.423662,0.035674,5.204429,8.987881
-13.057663,-28.718205,0.234200,10.634991,14.096310
-3.286358,-29.431431,0.083992,5.405186,8.774174
-8.557456,-25.832959,0.084354,11.942085,7.064437
-6.774828,-32.146284,0.021887,1.520567,36.465115
-7.729375,-27.335314,0.049829,6.171845,8.987881
-10.329862,-19.720611,0.102183,6.259527,7.064437
-7.192639,-27.016775,0.126104,5.965156,8.987881
-9.398593,-30.216637,0.089228,4.346774,30.730878
-11.780866,-22.658644,0.095916,2.516514,8.987881
-10.757394,-20.013190,0.050659,5.833037,7.064437
-7.272761,-29.645137,0.047689,8.439309,8.987881
-11.395850,-24.187271,0.015186,9.657213,7.064437
-9.132340,-25.288817,0.014684,3.158817,8.987881
-12.357635,-20.567843,0.029757,4.713930,7.064437
-4.906876,-33.460643,0.009984,1.712981,30.730878
-8.824555,-25.832257,0.002177,3.576280,8.987881
-3.910518,-24.753401,0.022611,9.229299,8.987881
-7.302715,-27.327255,0.078365,4.943252,30.730878
-11.215818,-26.484110,0.009465,5.641055,14.096310
-10.481965,-29.785775,0.018277,7.285084,14.096310
-7.088255,-23.125296,0.015380,2.659548,14.096310
-7.567616,-26.444972,0.041992,5.602066,8.987881
-6.270353,-24.246808,0.138134,3.374300,14.096310
-10.666318,-27.836276,0.026864,5.981246,14.096310
-10.050055,-29.482409,0.020095,7.260590,14.096310
-11.097714,-30.705191,0.018217,8.376488,14.096310
-8.959928,-25.454882,0.008327,3.047886,8.987881
-5.063547,-35.245640,0.159925,3.474130,2.880805
-5.391274,-35.995811,0.012705,5.462200,30.730878
-4.669909,-34.681735,0.025250,3.333194,30.730878
-4.047415,-35.598631,0.005838,4.456032,30.730878
-3.812551,-35.995475,0.093719,5.417855,30.730878
-5.827189,-35.618520,0.061442,4.624560,30.730878
-5.187031,-36.697491,0.062030,4.985416,8.774174
-1.928029,-30.752678,0.023477,3.482019,1.841304
-4.075966,-35.809755,0.039222,5.424078,5.906888
-0.409421,-25.961385,0.007119,2.611685,5.841098
4.040515,-30.282106,0.300429,4.798258,9.938389
2.025854,-29.156333,0.248943,11.837372,8.774174
-0.147696,-35.077829,0.493506,9.881579,8.774174
-0.049820,-25.962971,0.010606,2.597895,5.841098
-1.514719,-26.157711,0.180550,3.701310,5.841098
-0.398868,-26.002797,0.007118,2.611667,5.841098
-0.048327,-32.276106,0.061739,6.701275,8.774174
-1.100409,-24.924415,0.062257,4.568550,5.841098
-0.593579,-27.088878,0.071300,8.367486,5.906888
-0.310587,-25.025649,0.007121,4.220005,5.841098
1.918287,-34.044133,0.053581,9.032625,8.774174
4.156601,-30.629385,0.156711,12.507124,8.774174
4.876092,-30.422426,0.269825,13.016300,8.774174
-0.571304,-24.381878,0.096855,4.209492,5.841098
2.179413,-25.527409,0.466182,7.722597,5.841098
5.107629,-28.653025,0.113614,6.660130,2.935414
-2.554899,-24.723817,0.406274,4.663404,0.319985
-17.688317,-9.982532,0.005324,6.650614,5.644353
-17.162127,-7.003668,0.087838,2.259323,8.416112
-14.356149,-16.533961,0.049828,3.015877,3.985240
-18.962969,-13.392823,0.002580,4.160323,3.116638
-15.554080,-9.859627,0.000212,7.294699,3.888792
-17.070264,-15.994227,0.035133,4.844811,2.743796
-15.877212,-13.468077,0.034452,1.182859,1.955530
-17.026988,-15.780857,0.005916,4.721981,1.955530
-16.927057,-12.573186,0.073953,4.272604,3.888792
-18.526945,-15.265771,0.030971,4.406647,7.064437
-15.911937,-13.457912,0.000934,1.196119,1.955530
-19.736734,-13.905704,0.028174,4.698207,1.675308
-17.587672,-13.140171,0.007547,4.573677,3.116638
-19.342086,-10.873007,0.001884,6.661026,3.116638
-16.354619,-6.299410,0.007304,2.613452,5.644353
-15.935567,-16.645442,0.021902,4.327612,3.985240
-15.668324,-15.958543,0.022538,2.824377,7.064437
-14.113025,-16.792750,0.004764,2.202502,7.064437
-13.267224,-15.332533,0.057977,3.845404,7.064437
-14.353329,-13.687020,0.042683,3.324751,1.675308
-14.696316,-14.792246,0.022957,2.394346,1.210132
-19.038977,-13.575737,0.015172,2.769812,3.888792
-19.503501,-12.470112,0.001972,0.802217,3.888792
-20.207983,-13.116270,0.017531,4.419149,1.675308
-15.559879,-12.067974,0.005681,1.782371,1.675308
-19.824383,-13.597882,0.033324,8.638894,3.985240
-16.196689,-13.789162,0.016135,1.811895,1.955530
-20.219353,-13.324258,0.006999,5.127754,3.116638
-17.111971,-16.607616,0.095711,5.211479,3.985240
-16.954585,-6.818413,0.092084,2.100822,8.416112
-19.511019,-12.952556,0.015861,1.383401,3.888792
-16.169675,-12.440426,0.007779,0.843296,0.742130
-19.405458,-8.286745,0.013362,5.262431,5.644353
-13.126736,-16.446344,0.000834,4.246705,3.985240
-14.164339,-16.462552,0.056169,3.207393,3.985240
-18.148690,-13.980752,0.038810,2.556841,7.409231
-14.023911,-13.564529,0.005669,1.677506,1.955530
-14.582869,-16.427204,0.001341,2.360564,1.013398
-15.053953,-16.006679,0.010426,3.110265,3.985240
-13.764319,-14.897061,0.054705,3.228005,1.955530
-17.168983,-8.272918,0.027396,5.151647,5.644353
-18.751079,-14.913606,0.005400,4.721934,4.047833
-13.247713,-15.568899,0.023713,3.713655,7.064437
-14.990636,-13.234723,0.013660,0.801553,1.210132
-13.427233,-15.862045,0.063946,4.054129,3.985240
-14.589248,-14.591297,0.029883,6.617405,3.888792
-17.089247,-12.996154,0.000604,2.220797,1.955530
-15.741278,-15.896562,0.016776,2.911166,7.064437
-13.390076,-16.257116,0.081391,4.264413,1.210132
-19.112415,-10.415375,0.040909,7.919901,5.644353
-17.890288,-13.640779,0.037135,3.754304,3.888792
-18.769898,-14.631000,0.011482,2.702581,3.116638
-15.631761,-14.189681,0.069387,5.320424,3.985240
-16.255179,-14.524327,0.018896,5.187990,3.985240
-14.196505,-13.509511,0.012970,1.514716,1.955530
-13.543273,-15.463979,0.021876,3.529007,1.210132
-15.588200,-12.816215,0.024169,0.431969,0.742130
-14.846612,-16.315611,0.003016,2.619348,3.985240
-17.506324,-12.289277,0.017195,2.385443,0.742130
-16.808257,-6.326173,0.002035,1.679802,8.416112
-16.932715,-6.530868,0.068235,1.840723,8.416112
-16.600492,-14.571526,0.033674,5.433396,3.888792
-18.657322,-10.457028,0.023610,7.607030,5.644353
-20.736575,-12.094516,0.023439,6.299690,3.116638
-17.783273,-14.144141,0.008809,6.582365,3.985240
-20.838759,-11.580258,0.001150,1.169345,3.888792
-19.102483,-14.571856,0.107293,7.392525,3.985240
-18.987729,-10.681642,0.006216,1.512872,3.888792
-12.951649,-15.561515,0.023745,5.632995,1.675308
-16.405813,-14.979769,0.064911,1.283801,1.377496
-11.969337,-9.195644,0.320596,4.761134,1.955530
-15.021337,-12.400010,0.001239,1.963516,1.675308
-19.442840,-13.740253,0.027135,8.237260,3.985240
-18.332019,-10.761401,0.031341,4.657186,1.955530
-16.962208,-13.335951,0.022776,3.100068,7.409231
-17.714838,-10.580720,0.014100,7.222279,5.644353
-18.253938,-13.578129,0.011821,3.664058,4.047833
-17.453328,-8.206952,0.010134,4.922222,5.644353
-17.887690,-11.331566,0.024675,7.980796,5.644353
-15.289235,-15.987516,0.013647,3.526179,3.985240
-14.099011,-16.444798,0.043065,8.255681,3.888792
-15.104324,-13.020462,0.005186,0.539083,1.210132
-16.810930,-6.637609,0.020865,1.975950,8.416112
-18.660945,-15.364196,0.011436,2.420278,3.116638
-15.788825,-16.150836,0.005361,3.812276,3.985240
-18.002007,-6.875627,0.016202,3.680655,5.644353
-16.242788,-10.075980,0.029031,1.291214,2.743796
-14.302739,-13.071808,0.055593,2.794098,1.675308
-15.823626,-16.195356,0.013644,3.865408,3.985240
-15.285790,-10.796251,0.015754,1.945604,0.742130
-17.007382,-15.755879,0.011501,4.693388,1.955530
-18.339916,-9.930011,0.102333,2.960995,7.409231
-14.967819,-13.505432,0.013605,1.071522,1.210132
-15.608188,-6.840119,0.174267,2.807301,10.984074
-17.454365,-8.419881,0.004463,4.955275,5.644353
-17.910458,-10.450158,0.033510,7.010261,3.116638
-18.760871,-12.812573,0.015288,1.997014,3.888792
-19.430808,-14.180330,0.005458,8.056271,3.985240
-19.510111,-11.489935,0.013037,0.568308,3.888792
-14.155506,-15.874098,0.038149,3.588301,1.210132
-13.985721,-13.219919,0.002245,6.735199,3.888792
-17.136718,-6.423913,0.033888,1.992321,5.644353
-15.396553,-10.466673,0.013305,7.954146,5.644353
-16.662595,-15.377866,0.000102,1.661118,1.377496
-14.695031,-15.454042,0.006437,3.771425,3.985240
-16.973580,-6.311688,0.049484,1.618556,8.416112
-14.687272,-16.882085,0.097010,2.279234,1.377496
-19.213484,-14.943079,0.062692,2.983039,3.116638
-16.909912,-8.747049,0.046621,6.070943,5.644353
-16.691406,-12.187178,0.053506,1.071483,2.743796
-12.753762,-15.754910,0.057170,4.013820,7.064437
-14.175648,-13.783108,0.004821,1.323026,1.013398
-16.507635,-9.290312,0.000167,2.533907,2.743796
-18.069057,-7.428024,0.016138,3.898581,5.644353
-18.393046,-12.961585,0.015892,2.357291,3.888792
-15.600135,-15.471248,0.007568,4.044983,3.985240
-17.434074,-13.363656,0.012890,9.932695,5.644353
-18.535431,-7.681343,0.018016,4.192828,5.644353
-16.084407,-12.566159,0.004416,9.317964,5.644353
-16.560657,-13.042614,0.000116,4.154152,3.888792
-15.064936,-8.909271,0.071587,3.242803,2.743796
-17.955327,-11.497445,0.000577,2.609315,3.888792
-15.066244,-6.835237,0.105005,4.536766,1.675308
-14.289789,-13.683881,0.018624,6.252653,3.985240
-15.978683,-10.327408,0.028982,0.942063,2.743796
-20.765643,-11.809258,0.008613,10.099574,5.644353
-17.474436,-8.393302,0.003661,4.954579,5.644353
-17.026634,-9.738529,0.005326,6.337480,5.644353
-15.404733,-14.193977,0.035052,5.724091,3.888792
-16.084459,-14.607111,0.106099,0.909834,1.377496
-14.810989,-14.030718,0.001724,1.633685,1.210132
-17.592366,-11.780471,0.006095,3.989539,3.888792
-18.491328,-15.174065,0.057882,2.353611,3.116638
-18.658593,-8.226295,0.049849,3.723325,8.416112
-17.122838,-12.239206,0.001508,5.577807,3.116638
-16.642331,-9.454629,0.018302,6.356913,5.644353
-18.075163,-12.982503,0.002827,1.950945,7.409231
-16.563502,-7.445569,0.045060,2.820601,8.416112
-18.233082,-7.605350,0.047776,3.929202,5.644353
-19.690170,-10.743710,0.017307,6.882890,3.116638
-15.630138,-9.893705,0.014483,7.226841,3.888792
-14.747244,-7.059683,0.000880,4.062027,8.416112
-16.459787,-14.747435,0.017219,1.299600,1.377496
-17.142286,-15.926815,0.026457,2.347603,1.377496
-15.278143,-15.951602,0.049102,3.515320,3.985240
-20.262101,-13.257124,0.018582,5.191523,3.116638
-18.944684,-13.393762,0.018059,2.562254,3.888792
-12.890779,-16.212910,0.029321,3.579953,7.064437
-16.190595,-17.015525,0.060676,1.586030,7.064437
-16.341562,-17.305526,0.032778,4.970615,0.742130
-14.971157,-17.435290,0.002560,1.455597,3.985240
-15.159682,-17.357966,0.006640,1.522081,3.985240
-13.355911,-16.988179,0.017553,3.228320,1.377496
-12.928745,-16.843904,0.028980,4.186258,7.064437
-16.684896,-17.216507,0.035440,1.715131,7.064437
-13.735912,-16.990570,0.048828,3.779288,3.985240
-18.946401,-16.017917,0.011865,1.284022,3.116638
-17.043922,-17.226376,0.038832,2.503836,3.985240
-12.896372,-16.578193,0.020815,4.812478,1.210132
-16.737677,-16.900545,0.012752,4.980614,3.985240
-17.425959,-16.787664,0.019737,7.099908,3.888792
-13.646628,-16.662075,0.052706,8.734608,3.888792
-16.788047,-17.107789,0.083703,1.853835,7.064437
-12.722730,-16.381155,0.017035,4.682896,7.064437
-12.867214,-16.751226,0.000948,4.276506,7.064437
-16.266277,-17.027592,0.036380,1.578646,7.064437
-15.690459,-19.912959,0.002534,1.582327,3.985240
-13.980526,-19.700124,0.000527,4.362820,1.085296
-15.083318,-18.593659,0.012351,0.382611,3.985240
-14.143960,-19.858282,0.155567,2.557193,7.064437
-16.065392,-18.772629,0.091242,0.815192,3.985240
-14.616572,-17.871496,0.002171,1.625659,3.985240
-13.929090,-19.932093,0.110795,3.400919,7.064437
-14.641568,-18.184162,0.003241,0.807562,7.064437
-19.078200,-16.233500,0.012764,1.273661,3.116638
-13.967858,-19.766584,0.034485,3.348804,7.064437
-14.204222,-19.805544,0.114180,2.546393,7.064437
-13.154773,-17.700634,0.010600,3.280377,7.064437
-14.969032,-18.138839,0.003354,0.556505,7.064437
-14.358500,-18.780399,0.004680,1.436367,7.064437
-18.443454,-16.579529,0.036156,6.324706,4.047833
-13.364909,-19.050104,0.030751,2.433205,7.064437
-16.161022,-18.216876,0.098204,0.786887,7.064437
-13.742228,-19.950098,0.024699,4.018309,1.085296
-13.837801,-19.780017,0.024966,3.291527,7.064437
-11.614947,-17.824293,0.215151,4.887736,3.985240
-13.908149,-18.651687,0.030643,1.826989,7.064437
-19.403150,-16.692477,0.013642,4.700633,1.377496
-14.282798,-18.209483,0.027223,1.215859,7.064437
-14.528237,-19.622510,0.009369,2.565861,7.064437
-11.467272,-17.876365,0.206141,5.035993,3.985240
-14.334370,-19.021211,0.021265,5.371205,1.140131
-11.543404,-18.052054,0.085746,4.904429,3.985240
-11.515606,-18.100231,0.057087,4.950058,3.985240
-20.397200,-14.839057,0.086473,3.024597,3.888792
-13.160860,-18.256596,0.011912,2.796340,7.064437
-17.012335,-20.519639,0.020181,3.691342,3.116638
-11.480849,-18.047468,0.120085,4.954673,3.985240
-14.581774,-18.485755,0.029616,1.066747,7.064437
