# px py pz vx vy vz
8.956488800048828125e+01,5.787459564208984375e+01,1.202439689636230469e+01,-1.856275024414062500e+02,-1.196561145782470703e+01,-5.658541202545166016e+00
4.734238052368164062e+01,1.608888244628906250e+01,8.623202323913574219e+00,2.015945816040039062e+01,-2.816746826171875000e+02,1.453559112548828125e+02
5.939998245239257812e+01,3.472494506835937500e+01,6.188839340209960938e+01,2.488468627929687500e+02,2.583623657226562500e+02,-3.876572875976562500e+02
6.943186283111572266e+00,5.230218124389648438e+01,5.151887130737304688e+01,-2.439087371826171875e+02,2.326848754882812500e+02,-1.778775215148925781e+01
6.625054931640625000e+01,4.689250469207763672e+00,2.360044288635253906e+01,-3.943937683105468750e+02,-2.286239471435546875e+02,-8.972934722900390625e+01
8.557656860351562500e+01,6.108176040649414062e+01,3.975284957885742188e+01,4.672810974121093750e+02,1.225628662109375000e+02,7.941471557617187500e+02
9.252346992492675781e+00,3.520429611206054688e+01,5.387242507934570312e+01,-3.879034423828125000e+01,1.725536956787109375e+02,-5.542814331054687500e+02
7.812832641601562500e+01,3.356381607055664062e+01,5.460256576538085938e+01,-3.315687894821166992e+00,1.453197479248046875e+02,2.962720642089843750e+02
9.182073974609375000e+01,1.449814224243164062e+01,3.690735244750976562e+01,-3.993128662109375000e+02,6.549666595458984375e+01,5.202106323242187500e+02
2.727897834777832031e+01,6.790688323974609375e+01,1.233098888397216797e+01,-1.830101776123046875e+02,-3.966428222656250000e+02,1.889633331298828125e+02
8.425334930419921875e+01,3.182394409179687500e+01,7.407839202880859375e+01,-3.237536315917968750e+02,1.595788116455078125e+02,-2.135675506591796875e+02
6.713874816894531250e+01,3.112949943542480469e+01,2.370174789428710938e+01,-2.999960632324218750e+02,2.905411987304687500e+02,-6.251838378906250000e+02
7.887572479248046875e+01,7.928421783447265625e+01,4.203977966308593750e+01,-1.866125946044921875e+02,1.052225952148437500e+02,-1.705068206787109375e+02
1.556258583068847656e+01,7.851535797119140625e+01,5.283285522460937500e+01,-4.173977050781250000e+02,-6.584880065917968750e+01,-1.217277069091796875e+02
1.832938194274902344e+01,7.983020019531250000e+01,5.363002777099609375e+01,-4.329817504882812500e+02,-7.385930175781250000e+02,-4.033761291503906250e+02
9.191139984130859375e+01,7.824113464355468750e+01,5.137154388427734375e+01,4.202315979003906250e+02,-2.872443237304687500e+02,-5.651940917968750000e+02
1.552032470703125000e+01,7.855915832519531250e+01,5.263586807250976562e+01,-6.716436157226562500e+02,-4.401416931152343750e+02,-2.813359069824218750e+02
5.931229400634765625e+01,2.447954177856445312e+01,4.909128248691558838e-01,-6.701754760742187500e+01,4.019126129150390625e+01,3.743046569824218750e+02
5.051887989044189453e+00,5.702978515625000000e+01,3.855248260498046875e+01,-3.998995590209960938e+01,2.562275390625000000e+02,2.524253692626953125e+02
3.475984191894531250e+01,2.606551361083984375e+01,9.559676361083984375e+01,8.767067718505859375e+01,-2.665905380249023438e+01,1.470368041992187500e+02
8.373450469970703125e+01,6.266997146606445312e+01,4.499063110351562500e+01,2.095947723388671875e+02,-4.036859741210937500e+02,6.516069793701171875e+01
6.951885986328125000e+01,8.148370361328125000e+01,8.742118835449218750e+01,3.826177062988281250e+02,-5.855109863281250000e+02,-6.440519409179687500e+02
7.609815979003906250e+01,8.998078155517578125e+01,4.166519165039062500e+01,9.858773803710937500e+02,3.711094665527343750e+02,-3.047881774902343750e+02
6.120096969604492188e+01,3.303425598144531250e+01,2.016900062561035156e+01,9.320582885742187500e+02,9.707931518554687500e+01,4.557885437011718750e+02
8.441004943847656250e+01,2.411093139648437500e+01,5.061585235595703125e+01,-2.910360412597656250e+02,2.421323089599609375e+02,-2.087416381835937500e+02
9.560036468505859375e+01,6.334494400024414062e+01,5.417266082763671875e+01,8.118537139892578125e+01,2.665207824707031250e+02,-4.238002319335937500e+02
9.968669128417968750e+01,7.073622131347656250e+01,3.641830062866210938e+01,-3.104215812683105469e+01,5.297195434570312500e+02,3.780464477539062500e+02
3.253377151489257812e+01,8.564227294921875000e+01,7.966342163085937500e+01,6.238039398193359375e+01,-4.214846420288085938e+01,3.191682052612304688e+01
6.112331008911132812e+01,3.312046813964843750e+01,2.015557098388671875e+01,8.884976806640625000e+02,2.539996032714843750e+02,1.683886718750000000e+02
1.336098670959472656e+01,9.844907379150390625e+01,5.946671676635742188e+01,-3.394664001464843750e+01,-3.026042480468750000e+02,-6.513845825195312500e+01
5.806528854370117188e+01,4.188777160644531250e+01,8.944322204589843750e+01,-1.568610687255859375e+02,1.976876068115234375e+01,2.115103721618652344e+01
7.425656890869140625e+01,1.452569246292114258e+00,3.457874298095703125e+01,-3.486828231811523438e+01,-3.932692260742187500e+02,8.058910369873046875e+01
8.355274200439453125e+01,6.463951873779296875e+01,7.324810791015625000e+01,-2.333672027587890625e+02,-2.363010253906250000e+02,1.083258056640625000e+02
8.012014007568359375e+01,9.838646697998046875e+01,4.097227096557617188e+01,8.806516265869140625e+01,-1.869778137207031250e+02,-2.688723754882812500e+02
5.037016296386718750e+01,6.242016601562500000e+01,4.864257049560546875e+01,4.056367797851562500e+02,8.487366676330566406e+00,-3.236093521118164062e+01
7.711381530761718750e+01,8.729328918457031250e+01,4.592910385131835938e+01,3.196452522277832031e+01,-2.186869506835937500e+02,-5.034437561035156250e+02
4.717000579833984375e+01,1.611558723449707031e+01,8.591035842895507812e+00,-3.060740089416503906e+01,2.067294006347656250e+02,5.218280639648437500e+02
5.245980453491210938e+01,4.718554973602294922e+00,2.016784095764160156e+01,6.063810424804687500e+02,3.770978088378906250e+02,8.235053710937500000e+02
8.068720245361328125e+01,4.453511238098144531e+00,6.976790618896484375e+01,-3.460742492675781250e+02,7.974353790283203125e+01,-3.860056762695312500e+02
7.795486450195312500e+01,7.688253021240234375e+01,4.225223922729492188e+01,2.344871978759765625e+02,5.476958618164062500e+02,5.922194213867187500e+02
6.824872589111328125e+01,6.582287597656250000e+01,6.783464431762695312e+00,-2.296520614624023438e+01,-9.319935607910156250e+01,-1.012128067016601562e+02
9.662065887451171875e+01,5.617642593383789062e+01,9.664282989501953125e+01,-1.657304077148437500e+02,-1.009614715576171875e+02,2.920354919433593750e+02
9.457483673095703125e+01,7.280807495117187500e+01,4.899150085449218750e+01,5.130296630859375000e+02,-8.465138244628906250e+01,1.253628540039062500e+02
1.556127643585205078e+01,7.854131317138671875e+01,5.277090072631835938e+01,-4.111168823242187500e+02,-2.909718704223632812e+01,-3.231264877319335938e+01
9.271401214599609375e+01,5.751821136474609375e+01,1.675386548042297363e+00,-2.251006469726562500e+02,-3.258020935058593750e+02,-1.833669891357421875e+02
3.497375488281250000e+01,3.845359802246093750e+01,9.348945617675781250e+01,3.284606170654296875e+01,1.726937713623046875e+02,-3.339083862304687500e+02
4.741781997680664062e+01,1.014979839324951172e+01,3.855413818359375000e+01,1.218463134765625000e+02,-5.870580444335937500e+02,-4.207902832031250000e+02
5.284417724609375000e+01,9.670693397521972656e+00,8.805863380432128906e+00,2.497664031982421875e+02,-2.616315307617187500e+02,1.959513244628906250e+02
8.174935913085937500e+01,6.051409912109375000e+01,4.326377487182617188e+01,4.348968811035156250e+02,1.985155487060546875e+02,4.640881652832031250e+02
8.267377853393554688e+00,5.611785125732421875e+01,3.136310768127441406e+01,-1.799051666259765625e+02,1.411366119384765625e+02,-6.526639556884765625e+01
9.317353057861328125e+01,9.961635589599609375e+01,3.133998107910156250e+01,-4.878114929199218750e+02,-4.680614318847656250e+02,2.984525451660156250e+02
9.084620475769042969e+00,3.877239608764648438e+01,7.736078643798828125e+01,3.411270904541015625e+01,1.129574508666992188e+02,-1.690240936279296875e+02
5.201695251464843750e+01,9.417853546142578125e+01,9.245866394042968750e+01,4.052850341796875000e+02,-9.345168113708496094e+00,4.278916625976562500e+02
1.363085651397705078e+01,1.389592838287353516e+01,6.001403427124023438e+01,2.131616058349609375e+02,4.402111511230468750e+02,2.118777618408203125e+02
6.932907104492187500e+01,5.743631744384765625e+01,7.138427734375000000e+01,2.358126525878906250e+02,-3.555010375976562500e+02,1.574722595214843750e+02
6.615361785888671875e+01,8.050263214111328125e+01,9.179608917236328125e+01,1.753593254089355469e+01,1.226949157714843750e+02,2.850332260131835938e+01
7.686910247802734375e+01,7.995243549346923828e+00,7.367041778564453125e+01,3.445744934082031250e+02,-7.295629119873046875e+01,-3.197889900207519531e+01
2.593629646301269531e+01,7.385681152343750000e+01,1.938871955871582031e+01,1.569080810546875000e+02,-6.019617843627929688e+01,-4.089908981323242188e+01
5.108382797241210938e+01,8.837833404541015625e+01,3.979062139987945557e-01,1.295974426269531250e+02,-2.585209655761718750e+01,-8.980310440063476562e+00
2.970080947875976562e+01,2.290126991271972656e+01,9.420681762695312500e+01,1.902357482910156250e+02,4.101072692871093750e+02,-2.414114532470703125e+02
9.115441322326660156e+00,3.504592132568359375e+01,5.452179718017578125e+01,-2.720720520019531250e+02,3.355526428222656250e+02,-6.165320205688476562e+01
4.740300369262695312e+01,8.914051055908203125e+01,1.025134658813476562e+01,4.927416229248046875e+01,2.036126403808593750e+02,8.282607269287109375e+01
5.346394729614257812e+01,5.024976730346679688e+00,1.975287246704101562e+01,9.388607788085937500e+01,-1.936080169677734375e+02,-3.182118535041809082e-01
5.795669555664062500e+01,4.199610900878906250e+01,8.958706665039062500e+01,-1.323938598632812500e+02,3.779197387695312500e+02,6.029218750000000000e+02
8.227484130859375000e+01,3.411861038208007812e+01,9.226447105407714844e+00,7.598338317871093750e+01,-5.714725494384765625e+01,1.288273162841796875e+02
1.698830795288085938e+01,7.909313964843750000e+01,4.770130920410156250e+01,-8.341855468750000000e+02,1.302687683105468750e+02,5.965378417968750000e+02
5.796886444091796875e+00,7.569622802734375000e+01,4.741619873046875000e+01,-3.919594726562500000e+02,-2.949425354003906250e+02,-3.123965759277343750e+02
8.558337402343750000e+01,4.493584823608398438e+01,2.391741180419921875e+01,-4.400500793457031250e+02,5.217113037109375000e+02,2.250795135498046875e+02
7.623545074462890625e+01,8.928311157226562500e+01,4.186485671997070312e+01,-4.561610412597656250e+02,-7.558456420898437500e+01,3.524982910156250000e+02
7.273461914062500000e+01,2.850318145751953125e+01,2.672546958923339844e+01,-1.964895172119140625e+02,2.410966491699218750e+02,-3.008611450195312500e+02
7.371300506591796875e+01,4.933688640594482422e+00,7.667591094970703125e+01,4.303579711914062500e+02,-2.492694244384765625e+02,4.251451873779296875e+01
8.828211212158203125e+01,5.058169937133789062e+01,4.155841827392578125e+00,-4.253111572265625000e+02,-9.689698028564453125e+01,3.002532958984375000e+02
3.671398925781250000e+01,7.557508087158203125e+01,4.504640960693359375e+01,-9.661693572998046875e+01,1.084294662475585938e+02,1.973183898925781250e+02
5.262760162353515625e+01,5.429634094238281250e+00,1.999374008178710938e+01,1.538325042724609375e+02,-6.130121459960937500e+02,1.572047271728515625e+02
5.389653015136718750e+01,9.610842895507812500e+01,2.024449539184570312e+01,-4.531389465332031250e+02,7.573265838623046875e+01,-1.718200225830078125e+02
5.476132392883300781e+00,7.564079284667968750e+01,4.745774459838867188e+01,-2.771251525878906250e+02,-1.221452148437500000e+03,4.779299621582031250e+02
5.241031265258789062e+01,4.749905109405517578e+00,2.001622009277343750e+01,-4.629710693359375000e+02,-1.175665969848632812e+02,-2.949938659667968750e+02
6.554473114013671875e+01,8.052840423583984375e+01,6.302750778198242188e+01,1.124270553588867188e+02,2.179173088073730469e+01,-3.201678466796875000e+02
5.855608367919921875e+01,3.391145324707031250e+01,2.092380905151367188e+01,1.176732788085937500e+03,-3.631916503906250000e+02,-5.479038696289062500e+02
4.939500045776367188e+01,2.920511484146118164e+00,7.513882446289062500e+01,9.816836547851562500e+01,-1.013103103637695312e+02,-1.286449279785156250e+02
8.625118255615234375e+01,1.114789676666259766e+01,9.652481842041015625e+01,-1.831882781982421875e+02,6.142007064819335938e+01,-6.352185821533203125e+01
8.059390258789062500e+01,9.760365295410156250e+01,1.413787746429443359e+01,-9.229423522949218750e+00,-4.267259521484375000e+02,1.695564117431640625e+02
3.823632431030273438e+01,3.802428436279296875e+01,7.260992431640625000e+01,3.018331909179687500e+02,3.615356445312500000e+02,1.483642272949218750e+02
3.487659454345703125e+00,5.718643188476562500e+01,5.560974121093750000e+01,-2.236167755126953125e+02,-1.846137084960937500e+02,-1.743299560546875000e+02
7.372520446777343750e+00,3.921670532226562500e+01,5.332357025146484375e+01,-4.126427612304687500e+02,-4.672413940429687500e+02,-5.846242141723632812e+01
8.548632812500000000e+01,6.105789184570312500e+01,3.966881942749023438e+01,-1.179519500732421875e+02,4.364008789062500000e+02,3.005961914062500000e+02
7.876648712158203125e+01,7.687036132812500000e+01,4.227132034301757812e+01,3.423941650390625000e+02,5.209959716796875000e+02,8.732792358398437500e+02
2.957170104980468750e+01,2.287026596069335938e+01,9.413009643554687500e+01,1.683883285522460938e+01,-3.563839340209960938e+01,2.204813690185546875e+02
2.360094785690307617e+00,7.374928283691406250e+01,4.815218353271484375e+01,7.343103637695312500e+02,-2.014698181152343750e+02,-3.210718688964843750e+02
4.998342895507812500e+01,8.666516876220703125e+01,1.208374691009521484e+01,1.384717559814453125e+02,4.718742370605468750e+02,4.408067321777343750e+02
6.238777160644531250e+01,4.537425518035888672e+00,6.350517654418945312e+01,-5.553551101684570312e+01,-6.506675720214843750e+01,4.937057876586914062e+01
7.714273834228515625e+01,8.450057220458984375e+01,1.062373065948486328e+01,-3.354714660644531250e+02,-1.347681579589843750e+02,1.069077987670898438e+02
1.800583267211914062e+01,8.188429260253906250e+01,6.136174392700195312e+01,-6.207510986328125000e+02,-6.844605102539062500e+02,-3.865486755371093750e+02
2.468331146240234375e+01,7.855032348632812500e+01,5.225403594970703125e+01,-6.336850585937500000e+02,-2.046007347106933594e+01,-4.085854797363281250e+02
7.138280391693115234e+00,5.307693862915039062e+01,5.057703399658203125e+01,3.453896179199218750e+02,-4.542062377929687500e+02,1.735301971435546875e+01
7.603063201904296875e+01,8.918031311035156250e+01,4.183396148681640625e+01,2.741887207031250000e+02,1.142388839721679688e+02,-1.177781677246093750e+02
5.327280807495117188e+01,9.693909454345703125e+01,5.572541809082031250e+01,-5.522090911865234375e+01,-1.466160888671875000e+02,-5.972169494628906250e+01
6.114821243286132812e+01,3.318167877197265625e+01,2.036984062194824219e+01,-4.233686523437500000e+02,-5.384790649414062500e+02,1.035725555419921875e+02
6.031909179687500000e+01,2.968101310729980469e+01,2.202157592773437500e+01,8.311560058593750000e+01,3.504090881347656250e+02,3.830278778076171875e+01
9.520660400390625000e+01,1.242918777465820312e+01,9.818692016601562500e+01,-2.733502197265625000e+02,-1.443540802001953125e+02,-4.455052566528320312e+01
9.588691711425781250e+01,6.343843078613281250e+01,5.394898223876953125e+01,7.257151031494140625e+01,3.953700866699218750e+02,-6.754581298828125000e+02
8.560470581054687500e+01,4.674720382690429688e+01,5.734150314331054688e+01,-1.817134094238281250e+02,2.062843627929687500e+02,-2.278380279541015625e+02
9.543338012695312500e+01,6.626593780517578125e+01,3.467468261718750000e+01,-1.126656436920166016e+01,2.524702758789062500e+02,4.433422546386718750e+02
8.506658935546875000e+01,4.779441070556640625e+01,8.508331298828125000e+00,3.400354003906250000e+02,1.126258911132812500e+03,-1.923957824707031250e+02
2.366661643981933594e+01,4.256381988525390625e+01,8.322270965576171875e+01,-2.150776672363281250e+02,-1.029020690917968750e+02,2.000882873535156250e+02
1.960291290283203125e+01,2.355958366394042969e+01,6.684230804443359375e+01,-3.153081665039062500e+02,2.240430831909179688e+01,-1.653471832275390625e+02
2.576634025573730469e+01,4.791933059692382812e+01,9.724764251708984375e+01,4.548441772460937500e+02,-4.328019714355468750e+02,-1.976869964599609375e+02
8.265605163574218750e+01,3.771531295776367188e+01,8.523162841796875000e+00,2.228812980651855469e+01,2.057875823974609375e+02,3.172893676757812500e+02
9.202914237976074219e+00,3.484110260009765625e+01,5.461425018310546875e+01,4.260179443359375000e+02,-1.724285736083984375e+02,9.329041748046875000e+02
8.886230468750000000e+01,7.337944030761718750e+01,8.139900970458984375e+01,-2.109585266113281250e+02,-3.989422225952148438e+01,-1.532767486572265625e+02
6.823281097412109375e+01,3.164733409881591797e+00,9.857524108886718750e+01,-5.305061721801757812e+01,-6.404862213134765625e+01,2.765181274414062500e+02
4.863674163818359375e+00,5.945375442504882812e+01,5.424080276489257812e+01,4.863042449951171875e+01,-2.612402290105819702e-02,-4.632364807128906250e+02
7.867671203613281250e+01,7.639050483703613281e+00,7.148455047607421875e+01,4.010389328002929688e+01,1.243158111572265625e+02,-1.560550231933593750e+02
9.835272216796875000e+01,7.177592468261718750e+01,4.995234298706054688e+01,5.887843627929687500e+02,-3.004778747558593750e+02,2.230982513427734375e+02
4.777482986450195312e+01,8.040538024902343750e+01,1.050054359436035156e+01,5.464510498046875000e+02,-2.183863258361816406e+01,1.470755310058593750e+02
7.371799468994140625e+01,4.999035358428955078e+00,7.752449035644531250e+01,4.574328308105468750e+02,-4.449350585937500000e+02,-4.939812011718750000e+02
3.854801559448242188e+01,2.738953590393066406e+01,4.730172348022460938e+01,2.707301139831542969e+01,9.579877471923828125e+01,-8.617122650146484375e+00
2.973692703247070312e+01,2.269144821166992188e+01,9.434165191650390625e+01,1.861457824707031250e+02,-1.795888366699218750e+02,-2.427469329833984375e+02
6.622405052185058594e+00,2.017218017578125000e+01,6.649743652343750000e+01,-1.491651611328125000e+02,-1.123983383178710938e+01,-1.094420623779296875e+02
7.936514282226562500e+01,4.221552276611328125e+01,5.152474975585937500e+01,4.659638214111328125e+01,1.084428710937500000e+02,9.857128906250000000e+01
8.516040039062500000e+01,8.245560455322265625e+01,3.884664535522460938e+01,1.540308532714843750e+02,1.344345855712890625e+02,3.283682250976562500e+01
1.869500160217285156e+01,8.052566528320312500e+01,5.372927856445312500e+01,-8.260501098632812500e+02,-6.102026977539062500e+02,-3.435647583007812500e+02
6.870700073242187500e+01,1.524116873741149902e+00,1.178317308425903320e+00,-1.707351531982421875e+02,6.716907501220703125e+01,-2.354651336669921875e+02
4.724209213256835938e+01,6.716483086347579956e-02,1.709890246391296387e+00,8.719819641113281250e+01,-2.985786132812500000e+02,3.034565124511718750e+02
3.168387222290039062e+01,3.244095230102539062e+01,2.169704437255859375e+00,1.815720062255859375e+02,9.437553405761718750e+01,1.398694610595703125e+02
6.968474578857421875e+01,6.234034538269042969e+00,9.412136077880859375e+01,-1.200809783935546875e+02,-4.486362609863281250e+02,1.807426300048828125e+02
9.092696380615234375e+01,5.211890792846679688e+01,9.211486816406250000e+01,3.875174865722656250e+02,2.311743469238281250e+02,-4.943173980712890625e+01
8.259151458740234375e+01,3.753839874267578125e+01,9.127845764160156250e+00,-9.123895263671875000e+01,1.264328002929687500e+02,2.105824432373046875e+02
3.072319030761718750e+01,1.044707489013671875e+01,1.221947479248046875e+01,6.912578125000000000e+02,-1.064243469238281250e+02,-3.679342346191406250e+02
3.520454025268554688e+01,9.422647857666015625e+01,6.464138031005859375e+01,-3.699348449707031250e+02,-2.440438270568847656e+01,-1.469772796630859375e+02
6.506721496582031250e+01,8.174537658691406250e+01,5.719078826904296875e+01,1.721441650390625000e+01,-3.894698181152343750e+02,-2.863587341308593750e+02
8.002332305908203125e+01,2.268468379974365234e+00,3.996390533447265625e+01,-2.414763946533203125e+02,-2.844289550781250000e+02,1.046411209106445312e+02
5.233181381225585938e+01,4.935996055603027344e+00,2.012038040161132812e+01,-9.209746551513671875e+01,6.732194213867187500e+02,3.672552185058593750e+02
6.612928009033203125e+01,8.061027526855468750e+01,9.231121063232421875e+01,5.767818069458007812e+01,-4.342725753784179688e+01,1.246150512695312500e+02
8.912409973144531250e+01,4.858284759521484375e+01,7.908303070068359375e+01,5.994107437133789062e+01,-2.723200073242187500e+02,-3.076578369140625000e+02
5.831501007080078125e+00,7.570141601562500000e+01,4.787094497680664062e+01,-2.892003479003906250e+02,1.725156555175781250e+02,-1.119153671264648438e+02
7.137419891357421875e+01,7.855268859863281250e+01,8.574616241455078125e+01,-2.557451477050781250e+02,6.737490844726562500e+01,-1.458434448242187500e+02
8.509810638427734375e+01,4.746178054809570312e+01,8.278724670410156250e+00,4.236671142578125000e+02,3.025646057128906250e+02,-2.709347724914550781e+01
3.869092559814453125e+01,7.114587402343750000e+01,1.313716411590576172e+01,-2.281930236816406250e+02,-4.286441326141357422e+00,2.491700592041015625e+02
1.438826942443847656e+01,5.392778396606445312e+00,1.419586181640625000e+00,-4.006793212890625000e+01,1.278481578826904297e+01,-7.264282989501953125e+01
5.827545166015625000e+01,4.177118682861328125e+01,3.851873779296875000e+01,7.463439331054687500e+02,2.813742370605468750e+02,-1.895343017578125000e+02
1.212200546264648438e+01,7.810423278808593750e+01,4.479040908813476562e+01,-3.970713195800781250e+02,-1.622177734375000000e+02,1.226538925170898438e+02
6.728871917724609375e+01,3.095097160339355469e+01,2.341774559020996094e+01,-3.906814575195312500e+02,3.208709716796875000e+02,1.985607337951660156e+01
6.364575195312500000e+01,6.103648662567138672e+00,2.301573371887207031e+01,2.262599563598632812e+01,-3.900576782226562500e+02,6.472595977783203125e+01
9.256134986877441406e+00,3.471440887451171875e+01,5.481667709350585938e+01,4.556372985839843750e+02,-3.489849243164062500e+02,5.954565429687500000e+02
9.185172271728515625e+01,7.836876678466796875e+01,5.129803466796875000e+01,4.676743164062500000e+02,-4.850763244628906250e+02,-4.647214050292968750e+02
9.649820327758789062e+00,3.760340881347656250e+01,5.385651397705078125e+01,2.245586395263671875e+02,7.655020713806152344e+00,3.900814056396484375e+01
3.318223190307617188e+01,6.624794769287109375e+01,9.443204879760742188e+00,3.159928588867187500e+02,-8.439598083496093750e+01,-9.149595642089843750e+01
6.621319580078125000e+01,4.660939216613769531e+00,2.368511962890625000e+01,-6.270708007812500000e+02,-1.256503906250000000e+02,-3.774872131347656250e+02
9.651338195800781250e+01,5.618328094482421875e+01,9.658672332763671875e+01,-6.061159667968750000e+02,1.078296890258789062e+02,2.207874755859375000e+02
4.851090621948242188e+01,4.329109191894531250e+01,9.073443603515625000e+01,-2.119182395935058594e+01,-2.377220001220703125e+02,2.893902282714843750e+02
5.115188217163085938e+01,4.804574489593505859e+00,1.788719177246093750e+01,7.858901977539062500e+02,-7.333529663085937500e+01,5.981648559570312500e+02
6.942241668701171875e+01,6.498797607421875000e+01,9.691120910644531250e+01,-5.654390869140625000e+02,2.578147583007812500e+02,8.514092254638671875e+01
