,x,y,z,SM,Metal,u_minus_r,g_minus_r
4098,0.0157841239125,7020494848.0,0.735286712646,2.29700279236,98.2643508911,44.9412117004,0.32729408145
4106,0.0202465374023,7011335680.0,0.525436401367,1.57489395142,70.7630233765,92.6390457153,13.1665143967
4136,0.00993497669697,2596557824.0,0.658533096313,2.08850479126,87.0201568604,50.3034057617,4.80577135086
4163,0.0130105465651,2015503104.0,0.682950973511,2.16576099396,87.8471450806,51.3568229675,5.68846416473
4172,0.0159890744835,1621213824.0,0.450841903687,1.42733001709,76.1939468384,91.2635040283,6.88189601898
4176,0.0156750362366,1816709888.0,0.740005493164,2.2900352478,92.8787765503,56.9422454834,1.94458925724
4178,0.0163183938712,2946417152.0,0.544946670532,1.63442230225,52.0692634583,90.5024185181,36.3515129089
4180,0.0169230736792,1543145728.0,0.510585784912,1.64866638184,12.7009515762,76.0988006592,79.1630249023
4182,0.0132230268791,2564457472.0,0.252836227417,1.04959869385,88.2555236816,51.7074737549,5.29008388519
4185,0.0215898472816,15178631168.0,0.657114028931,2.00320243835,82.4917068481,37.8099250793,8.9687538147
4191,0.0185224227607,5735925248.0,0.74097442627,2.32213592529,87.7174301147,50.4572906494,5.36260557175
4202,0.0130725633353,1855453824.0,0.282670974731,1.02601051331,82.0560684204,37.4904632568,9.10743904114
4209,0.0139904404059,1191278720.0,0.413698196411,1.33342170715,56.8237190247,92.2502212524,26.1906852722
4211,0.0144982328638,2312952576.0,0.318868637085,1.12145805359,27.3198413849,39.6782417297,67.8586959839
4239,0.014009738341,1492327040.0,0.351543426514,1.12819480896,72.9666366577,28.3575229645,26.0310306549
4250,0.0182526726276,7122025984.0,0.470815658569,1.49564933777,2.69767999649,62.6945266724,89.7146453857
4253,0.0173202808946,4656683008.0,0.606140136719,1.87173843384,6.45261049271,40.1572341919,84.5080490112
4273,0.0143654122949,1798667520.0,0.605474472046,1.90328598022,50.854839325,90.9682922363,33.5225639343
4275,0.0147487930954,3330842624.0,0.319444656372,1.12877082825,53.9746894836,92.6181564331,34.0867271423
4279,0.0173494517803,2676229888.0,0.474718093872,1.48060035706,18.4629364014,35.9257926941,73.7640686035
4280,0.0119485948235,1732688128.0,0.339401245117,1.21431732178,56.9017753601,81.9892807007,26.8696289062
4287,0.0103048188612,1351065472.0,0.260869979858,1.07393074036,16.5958995819,37.7340621948,82.1739959717
4302,0.0230637509376,49986400256.0,0.804109573364,2.51490592957,72.6355209351,28.8089771271,26.7184886932
4316,0.0123410690576,1407868032.0,0.408874511719,1.37277412415,62.6777763367,39.8466567993,36.5039100647
4325,0.0141128944233,1017278656.0,0.526401519775,1.681848526,88.4645614624,50.9745445251,4.74515342712
4332,0.0143586872146,2344770816.0,0.362922668457,1.24849128723,55.4800186157,79.8158798218,28.1659317017
4334,0.0148385493085,1417655040.0,0.544418334961,1.66397666931,31.1833667755,78.6732406616,53.8554153442
4337,0.0148381544277,1384794368.0,0.353128433228,1.16656494141,53.7949981689,38.5515937805,39.0019302368
4339,0.0155409090221,2417910272.0,0.668449401855,2.14846420288,84.4048156738,47.5012168884,7.19471788406
4348,0.0135981813073,1854122368.0,0.449546813965,1.3491230011,89.6136779785,52.174949646,2.35536050797
4349,0.0170523151755,6904885248.0,0.661521911621,2.0865650177,86.5419006348,47.7201194763,7.83223867416
4359,0.0164447054267,3128208896.0,0.607368469238,1.82233428955,92.8627548218,57.6364631653,2.33864665031
4371,0.0156914591789,2746835968.0,0.371360778809,1.22372436523,46.8420791626,87.361579895,36.4422645569
4388,0.0180695448071,3528185088.0,0.536233901978,1.58758354187,1.02688038349,42.4721374512,96.5124053955
4389,0.0164004284889,1389399424.0,0.473749160767,1.51259422302,81.1848068237,72.1606216431,8.07408046722
4392,0.0146873239428,1479816704.0,0.517837524414,1.50945663452,70.9291000366,0.849414527416,24.5858306885
4393,0.0156427845359,1143202688.0,0.474760055542,1.53542137146,68.6382980347,32.5016021729,21.7308979034
4398,0.014911561273,1800957312.0,0.681873321533,2.16840076447,87.2610778809,49.0891532898,4.34381532669
4408,0.0152962161228,1553323008.0,0.628135681152,1.83813285828,90.5898742676,48.5421600342,3.44041633606
4413,0.0187149066478,16900830208.0,0.767700195312,2.39327049255,87.6727371216,49.9683189392,4.73802757263
4418,0.0118253650144,2625059072.0,0.147151947021,0.804378509521,85.0466308594,47.6984405518,7.77049398422
4434,0.0180293954909,1996317056.0,0.406789779663,1.29459381104,80.0487976074,72.7024383545,13.862528801
4446,0.0154131054878,2261266688.0,0.512073516846,1.6226978302,84.4984664917,46.7858009338,8.95988464355
4450,0.0245324708521,24828422144.0,0.742067337036,2.31828308105,72.7782516479,28.2036819458,26.8360118866
4454,0.0135344732553,1449874816.0,0.574283599854,1.75877285004,61.6575584412,99.4659957886,22.2094211578
4479,0.0162551924586,1296947200.0,0.427013397217,1.36503601074,88.3320617676,9.89528465271,10.6443405151
4492,0.0128657817841,1021803392.0,0.495973587036,1.65322589874,70.3056793213,15.910574913,28.2701854706
4501,0.0245863460004,25141954560.0,0.790420532227,2.47097015381,88.24193573,50.7360191345,4.43940639496
4518,0.0205894280225,5092658176.0,0.679523468018,2.18025016785,28.5065422058,77.7402496338,60.0434875488
4520,0.0167721509933,4791929344.0,0.397523880005,1.30500411987,73.317276001,28.2853622437,27.0431537628
4521,0.0227888133377,21110513664.0,0.647508621216,1.96341896057,72.4007415771,28.8569259644,26.5776557922
4530,0.0151440193877,9546895360.0,0.306800842285,1.13502120972,53.9844856262,92.8179779053,34.4001655579
4551,0.0131734861061,1408539520.0,0.423294067383,1.4086971283,18.6256332397,43.3141136169,76.2363891602
4566,0.0145618533716,1896033408.0,0.407411575317,1.4040927887,64.371055603,38.8206176758,35.253868103
4582,0.0141644468531,1332496256.0,0.550033569336,1.59408378601,27.4475269318,61.2435035706,65.8207931519
4587,0.0172808747739,2992338176.0,0.60870552063,1.85695648193,83.2842178345,31.7313461304,9.51847839355
4618,0.0142686329782,1139175040.0,0.566148757935,1.70195293427,62.4094734192,35.7002754211,34.0062828064
4619,0.0155289955437,3621767936.0,0.726694107056,2.26174163818,85.250793457,48.4868469238,9.05510139465
4636,0.0181799065322,3857197568.0,0.602476119995,1.81445503235,72.5071411133,27.4998092651,27.4951400757
4640,0.0137297315523,2517010688.0,0.392112731934,1.31927490234,89.0775909424,54.5838356018,7.78362989426
4668,0.0132639827207,1179767680.0,0.678956985474,2.07975101471,26.5307273865,95.6726608276,59.8637008667
4672,0.0138320829719,1055255104.0,0.626625061035,1.96211051941,7.0873131752,39.7946510315,84.1720199585
4673,0.0122880777344,1122361856.0,0.413146972656,1.37042999268,86.4002609253,26.6977348328,9.75427055359
4683,0.0130474641919,1332571008.0,0.292182922363,1.05500793457,54.4047012329,36.6786727905,35.7736740112
4684,0.019875921309,5041391104.0,0.665893554688,2.06771278381,0.191550210118,42.2550964355,97.0573501587
4693,0.0140572879463,1156497408.0,0.601741790771,1.86399745941,69.7730102539,32.7079620361,21.4703540802
4704,0.0172470044345,8197138944.0,0.350759506226,1.19436073303,28.456287384,78.9410400391,60.5520782471
4708,0.0210834722966,9323131904.0,0.646415710449,2.01002120972,85.178527832,47.0487289429,6.60473060608
4711,0.0134967071936,1145900288.0,0.424228668213,1.39489364624,45.2197265625,11.491973877,49.2035827637
4724,0.018772566691,2842532608.0,0.568622589111,1.71499252319,92.248336792,56.6305427551,1.67180895805
4741,0.0127715263516,1107947392.0,0.325019836426,1.15733718872,16.8921966553,65.5829162598,68.1164245605
4743,0.0138713037595,1034775424.0,0.387929916382,1.20810127258,98.8803405762,3.5742213726,6.56763982773
4755,0.0126488916576,1228921856.0,0.513664245605,1.59522247314,47.1183052063,31.914642334,43.3914375305
4756,0.0120319230482,1082481280.0,0.255081176758,0.970018386841,80.6520767212,70.6712341309,3.50801539421
4761,0.0142576014623,1065376640.0,0.379299163818,1.22022819519,84.3803100586,46.8007621765,11.5296831131
4776,0.016019616276,1473983104.0,0.591199874878,1.76884365082,85.5003662109,82.6060333252,1.03141629696
4779,0.0125345466658,1421452416.0,0.364664077759,1.19253921509,80.3340072632,53.3701896667,8.30689811707
4781,0.0183021109551,4135614976.0,0.618995666504,1.90572547913,93.6359634399,47.7374610901,2.40601825714
4794,0.0141382794827,1072363264.0,0.591390609741,1.80108356476,53.4634742737,36.8310470581,36.316822052
4801,0.0220102928579,17121960960.0,0.693855285645,2.11918258667,57.8973884583,86.8912200928,23.6625385284
4804,0.0189317483455,5127183872.0,0.321229934692,1.07390975952,64.6454162598,49.2493858337,28.9668502808
4814,0.0161901395768,6560986112.0,0.610439300537,1.87175941467,87.9130020142,49.2623405457,3.79831933975
4816,0.0166993830353,3510893568.0,0.63564491272,2.11030006409,87.6254043579,49.3866157532,4.60394716263
4817,0.020465284586,9494554624.0,0.741334915161,2.33786201477,84.1326751709,47.5023765564,8.04217910767
4844,0.0183097347617,2514073600.0,0.643674850464,1.95263671875,0.809210538864,60.1497650146,90.3879470825
4863,0.0201051924378,10690522112.0,0.528289794922,1.61514282227,72.908203125,28.4908428192,26.95520401
4872,0.0230314768851,9696069632.0,0.697393417358,2.15069961548,71.3739776611,28.7173919678,26.0361404419
4882,0.0136412726715,1428657920.0,0.437297821045,1.47362327576,6.331179142,41.8199539185,85.1753082275
4884,0.0149189280346,1443458176.0,0.445259094238,1.34223937988,63.2986412048,40.6964607239,29.5763454437
4890,0.0138608673587,1805374592.0,0.374479293823,1.19974136353,25.7613925934,77.7285919189,57.6582450867
4911,0.0147261153907,2056254336.0,0.278638839722,1.03383636475,83.3583831787,53.6634635925,6.94349002838
4947,0.0155632654205,4036012800.0,0.453165054321,1.45827293396,70.1362762451,2.38693833351,31.0781478882
4956,0.016316909343,2670778368.0,0.57631111145,1.68627166748,64.8272781372,70.7556610107,19.5087795258
4972,0.0142747620121,1291119744.0,0.616052627563,1.94905662537,82.9161682129,28.1511764526,8.28141403198
4978,0.017023935914,2011019648.0,0.48161315918,1.56598091125,53.7788009644,93.5584487915,27.7678108215
4996,0.0163968391716,4464236544.0,0.425647735596,1.40757751465,14.9016723633,38.2575378418,81.2956924438
4997,0.018021967262,8256506368.0,0.507350921631,1.55940818787,53.2344322205,91.3062133789,36.1435508728
5000,0.0149406129494,1052225024.0,0.359205245972,1.21537208557,38.4321403503,80.5237045288,49.1596984863
5015,0.015278336592,1589417472.0,0.485675811768,1.47982978821,57.6974105835,92.6254959106,27.2026367188
5023,0.0157615579665,1708657536.0,0.501058578491,1.52131271362,25.6028289795,85.5685577393,66.3857269287
5038,0.0146199166775,2543667968.0,0.373487472534,1.24167060852,50.5087432861,35.6646270752,42.2480278015
5039,0.0160639304668,3244779776.0,0.663053512573,2.12775230408,85.877571106,48.9026908875,7.52441263199
5044,0.0143001098186,1094046720.0,0.350700378418,1.17292404175,26.8740081787,14.0195522308,67.6677474976
5045,0.0183902010322,7304064512.0,0.404333114624,1.28147125244,78.1543884277,91.2870559692,4.52858448029
5055,0.0166953075677,2505874944.0,0.551116943359,1.75010490417,66.6241149902,31.3177947998,23.8611335754
5059,0.0154051780701,1201766912.0,0.537622451782,1.64643478394,85.1340866089,47.9132804871,7.4442358017
5079,0.013500822708,1903362304.0,0.373319625854,1.23301887512,51.8561248779,35.7863121033,39.9380607605
5087,0.0133744021878,1061399104.0,0.338361740112,1.19324684143,47.5612602234,83.850479126,37.5327644348
5089,0.0147126670927,1098014208.0,0.408639907837,1.27472686768,86.6755981445,13.5293836594,10.5590000153
5092,0.0144356377423,1046075904.0,0.34983253479,1.25119400024,44.2688522339,46.6217803955,50.5178718567
5109,0.0197920892388,9779999744.0,0.629117965698,1.89848518372,71.2329101562,29.2191638947,27.8213710785
5133,0.0129984784871,2849225728.0,0.383253097534,1.22950553894,50.7850875854,35.7473297119,40.2099342346
5136,0.0109721655026,1211119360.0,0.24027633667,1.06809234619,36.600063324,98.3562927246,45.3898353577
5150,0.0127522908151,1922411776.0,0.324401855469,1.1048412323,55.2081604004,40.1652297974,38.5232086182
5169,0.0152415670455,1242507008.0,0.459440231323,1.40486717224,3.67135906219,2.71576309204,99.1190185547
5172,0.0165662001818,4619333120.0,0.675277709961,2.15530967712,71.7836456299,29.146566391,26.433473587
5173,0.0168952513486,1203534208.0,0.554889678955,1.64760494232,31.3509407043,34.2005157471,67.8776397705
5204,0.0166926383972,1673907456.0,0.481357574463,1.51901435852,12.5153408051,75.824546814,79.4997024536
5208,0.0136403925717,1147810176.0,0.388875961304,1.27056694031,87.5241775513,3.35681152344,13.5967798233
5215,0.0165867414325,2200988928.0,0.529178619385,1.60580444336,78.842590332,57.4024734497,9.22719573975
5218,0.013624612242,1266409344.0,0.457769393921,1.38918495178,54.9867630005,40.4297561646,38.8424224854
5220,0.0129026705399,1844183680.0,0.424610137939,1.35426521301,64.6655044556,75.471031189,22.5713691711
5223,0.0175429396331,4765844480.0,0.475811004639,1.44923591614,15.0324382782,38.363899231,81.4663162231
5230,0.0158697925508,1564865920.0,0.551971435547,1.70186042786,85.0853271484,24.4546451569,10.4079933167
5254,0.0166778024286,5899894272.0,0.547229766846,1.6441116333,4.37665224075,41.324798584,94.857093811
5272,0.0142554286867,1060416384.0,0.722686767578,2.25044155121,33.1489677429,78.0534591675,59.4240608215
5293,0.0128643307835,1265840640.0,0.543434143066,1.71886825562,29.2969379425,16.121137619,70.0237731934
5296,0.0147754345089,5030555136.0,0.18274307251,0.83003616333,42.0001106262,30.9395046234,55.9779548645
5297,0.0155300162733,1857230208.0,0.59467124939,1.74318695068,81.0926361084,53.2847251892,7.8799200058
5310,0.0138678438962,1665420800.0,0.563138961792,1.81475448608,70.3429946899,0.51283955574,31.1848125458
5311,0.0158148352057,4674413568.0,0.532983779907,1.60846328735,57.541229248,92.4411773682,31.9138145447
5318,0.0116726607084,1126387712.0,0.370576858521,1.26729774475,69.6279220581,6.12392234802,26.7623157501
5325,0.0121121332049,1479398144.0,0.3382396698,1.11874771118,75.3894577026,70.1568832397,10.8866567612
5329,0.0150090167299,2303708160.0,0.355262756348,1.1970615387,46.5790557861,96.8538970947,39.3046607971
5330,0.0149228023365,1607715584.0,0.621761322021,1.81416893005,97.2257766724,45.0294265747,5.21092515555e-05
5338,0.0137579077855,2368673792.0,0.341073989868,1.15719985962,87.8175811768,48.6391372681,5.9646730423
5342,0.0143982274458,1834073088.0,0.420782089233,1.31399726868,89.0665588379,47.0139503479,6.67230558395
5383,0.015172380954,2870492160.0,0.389278411865,1.25906562805,53.8002853394,98.924118042,26.9435825348
5389,0.0155186764896,2672065792.0,0.492853164673,1.5300693512,54.9649467468,40.0207595825,38.8826713562
5413,0.0148442527279,2098633856.0,0.547037124634,1.62186431885,48.7171516418,48.2395591736,46.5861816406
5415,0.0154361147434,3562744576.0,0.328601837158,1.15713691711,55.9962844849,43.4107513428,37.8012466431
5417,0.0138538777828,1793887360.0,0.580192565918,1.74089241028,23.0302467346,1.16435921192,75.8451156616
5448,0.0149845322594,1043963968.0,0.418853759766,1.2721118927,63.2422103882,40.4144897461,29.2764053345
5461,0.0114980451763,1541428864.0,0.284582138062,1.10774230957,19.7421379089,82.9072647095,63.5195045471
5462,0.015209088102,1085621504.0,0.4655418396,1.51282501221,85.0259246826,78.2989120483,0.898582100868
5485,0.0152910687029,13727265792.0,0.743579864502,2.30843925476,88.0891189575,50.4662857056,3.56944155693
5487,0.0125190764666,2055492096.0,0.390060424805,1.26972389221,70.9741210938,25.4029560089,25.2424583435
5488,0.0143813155591,2168489472.0,0.502756118774,1.60726165771,76.7983398438,82.9212341309,10.5229539871
5493,0.0142991095781,1137991680.0,0.535001754761,1.56259346008,93.2710876465,58.923740387,2.00715470314
5508,0.0162844937295,1274293504.0,0.326599121094,1.13426971436,91.8997497559,6.1116437912,10.3549690247
5509,0.0157096497715,2382145024.0,0.379556655884,1.25643920898,82.844543457,28.3942070007,7.99949216843
5518,0.0155535740778,1949345280.0,0.469680786133,1.62533760071,88.3002319336,47.6225013733,1.74696016312
5522,0.0139574864879,1338249344.0,0.340858459473,1.19985961914,68.5723190308,31.268907547,22.7018566132
5531,0.015967445448,1334775040.0,0.68360710144,2.15448379517,34.6247444153,90.8982009888,48.924861908
5535,0.016291750595,1997404800.0,0.565998077393,1.86394119263,73.4884643555,29.0266819,26.3943462372
5561,0.0166992172599,12651155456.0,0.765419006348,2.37544822693,88.5318984985,50.0425186157,4.45608568192
5564,0.020984346047,20238022656.0,0.772415161133,2.41333961487,84.6673736572,46.8327789307,8.34852409363
5570,0.0129575366154,1170346752.0,0.428295135498,1.46506881714,27.1116924286,37.4420509338,71.1356735229
5577,0.0155727639794,1687770496.0,0.513774871826,1.63641166687,57.3641586304,96.7435150146,23.5658874512
5583,0.017712039873,3527984128.0,0.506542205811,1.59310150146,27.8948783875,78.4157485962,60.3027229309
5604,0.0251914989203,26930028544.0,0.608089447021,1.82970046997,49.9365653992,35.258430481,41.3524513245
5653,0.0135273290798,3257496832.0,0.169858932495,0.777025222778,43.3337631226,21.2562618256,52.5187454224
5661,0.0141291255131,1428739584.0,0.62361907959,2.02081012726,67.0772247314,72.2476730347,21.8829898834
5664,0.0142958918586,1175359232.0,0.650814056396,2.05496311188,3.29947805405,40.787525177,91.5819244385
5675,0.0148661248386,2719892224.0,0.436100006104,1.4123210907,45.6074371338,47.6265182495,44.2959365845
5688,0.0134886885062,2071447168.0,0.486991882324,1.5591468811,61.3934516907,36.6855278015,34.2718925476
5690,0.0158824343234,3300450816.0,0.410835266113,1.34726524353,15.4177465439,78.6770401001,76.820602417
5692,0.0115855624899,1106581888.0,0.426658630371,1.41796302795,43.1114387512,10.9151306152,60.2241668701
5710,0.0134771103039,1184453888.0,0.448459625244,1.38458824158,81.8367919922,53.2011375427,7.40061712265
5755,0.0194320715964,12057935872.0,0.51807975769,1.57663536072,1.79805338383,42.7059326172,96.2035293579
5761,0.0144106112421,2614481920.0,0.333724975586,1.12954902649,88.8024902344,5.23023319244,12.1822738647
5771,0.01509724278,1093428096.0,0.547996520996,1.66803836823,3.70773935318,60.3228416443,90.1959762573
5778,0.017778115347,7563714560.0,0.509637832642,1.58490753174,58.8131980896,41.7902755737,37.778968811
5785,0.014501591213,1469350784.0,0.353487014771,1.16156387329,5.04165887833,65.270072937,88.8870239258
5793,0.0152189722285,1806027136.0,0.485918045044,1.46543884277,80.2507171631,50.8379936218,7.85516691208
5818,0.0161784421653,1810431232.0,0.582092285156,1.80232620239,3.8056499958,64.1550827026,89.1052017212
5820,0.0173528939486,1655162240.0,0.571708679199,1.84673881531,56.1819076538,85.5583572388,28.2537212372
5829,0.0101927090436,1008139072.0,0.168697357178,0.806365966797,13.6031370163,79.6847229004,73.8933181763
5837,0.011644884944,1099554432.0,0.501983642578,1.49932861328,41.7597885132,68.0327529907,48.229511261
5838,0.0189391672611,15287838720.0,0.359283447266,1.14576530457,32.6462402344,37.810760498,67.3052902222
5858,0.0135695077479,1023587840.0,0.4778175354,1.44838905334,46.5287742615,22.1467685699,52.2331161499
5862,0.0125667201355,7155377152.0,0.24880027771,0.941902160645,87.8812103271,51.7311401367,5.14208459854
5867,0.0231066457927,29498712064.0,0.47248840332,1.43572235107,40.0390319824,61.3852767944,45.5002822876
5875,0.0186524186283,5755167232.0,0.373344421387,1.24595451355,90.0789108276,7.67096614838,10.4165496826
5885,0.0208430141211,6270328832.0,0.68590927124,2.13460540771,83.807258606,46.2999000549,7.94418239594
5887,0.0130976503715,2430052352.0,0.312070846558,1.10696029663,85.9766235352,48.4182739258,7.79225540161
5908,0.0226332079619,20046503936.0,0.537399291992,1.58895683289,94.3500366211,47.1364898682,2.45165228844
5922,0.0134716732427,1012807680.0,0.437524795532,1.39323043823,61.9103088379,33.0998001099,33.6869773865
5924,0.0139824887738,1418649088.0,0.40909576416,1.29595375061,83.776512146,23.3249835968,9.38204288483
5927,0.0140980752185,1320219904.0,0.473215103149,1.43906402588,82.1975021362,43.2789115906,7.45899677277
5931,0.0133171919733,3486577664.0,0.3776512146,1.29723167419,99.0137329102,3.29344558716,3.31601476669
5943,0.0126982172951,1396849408.0,0.425964355469,1.38679122925,8.39304351807,8.52572822571,94.7975845337
5963,0.0159443207085,1345829248.0,0.474109649658,1.50246429443,55.8387145996,43.5643882751,40.8740692139
5976,0.0118257580325,1443608576.0,0.404859542847,1.40826225281,42.2980651855,61.6107635498,49.8494415283
5982,0.0132368281484,1246040576.0,0.325313568115,1.135389328,78.899017334,75.061050415,5.27089357376
5989,0.0141656510532,2942834432.0,0.513994216919,1.53764915466,75.6738815308,41.9419937134,13.1444664001
5992,0.0137595757842,1547767936.0,0.450086593628,1.5452709198,86.3572769165,51.8627243042,5.26397514343
6003,0.0137173049152,2880730880.0,0.368804931641,1.25332832336,47.5311393738,5.69754505157,57.4478797913
6016,0.0124922078103,1013699072.0,0.410429000854,1.30180931091,45.1217803955,11.3620834351,49.259563446
6031,0.0123791936785,1125263360.0,0.439723968506,1.30886077881,36.6410903931,31.753950119,64.2439804077
6032,0.0114869251847,2781614592.0,0.319890975952,1.16619300842,72.332321167,27.2090511322,26.2177009583
6034,0.0148704815656,1732213888.0,0.423915863037,1.31859779358,53.9087562561,93.2982711792,33.2411346436
6040,0.0166300591081,3096289280.0,0.490425109863,1.527967453,44.2479553223,9.56556987762,56.5415763855
6050,0.0176045745611,1439258112.0,0.567811965942,1.7375497818,76.6317138672,25.4816684723,18.2962226868
6053,0.0152017846704,1424256128.0,0.442989349365,1.51096725464,4.40151309967,46.3811416626,86.6012268066
6060,0.0156514681876,1433589888.0,0.364685058594,1.20475578308,16.1879863739,41.2549667358,76.5151519775
6064,0.0112993950024,1115178496.0,0.337163925171,1.25385284424,44.6964416504,58.2658996582,48.1502532959
6069,0.014021945186,1608629120.0,0.36182975769,1.18363571167,74.6657180786,81.8445205688,16.490190506
6078,0.0140924919397,1051549312.0,0.496549606323,1.51425743103,86.0406417847,66.8352966309,6.79227352142
6098,0.0122370896861,7326371328.0,0.738800048828,2.29657173157,72.8175048828,28.4550323486,26.2182598114
6107,0.0172671414912,2214850304.0,0.429046630859,1.38625526428,38.0666160583,17.9580993652,56.2641792297
6127,0.0150613225996,1200758400.0,0.579345703125,1.74403381348,22.981054306,42.0811233521,71.9088516235
6142,0.015290286392,1641378048.0,0.451107025146,1.37782287598,19.614906311,95.1287994385,60.4934883118
6144,0.0138886515051,1496391680.0,0.308723449707,1.14143180847,74.4559936523,92.8706665039,8.15006732941
6146,0.0131701333448,1373415936.0,0.551767349243,1.77946853638,73.5465011597,31.1694927216,27.3128585815
6153,0.015300151892,2025930624.0,0.404027938843,1.30477142334,15.3382997513,13.3543567657,79.1939468384
6161,0.0172678809613,2679162112.0,0.53125,1.70765304565,46.4355621338,58.7340812683,49.6845016479
6165,0.0141535932198,5295654912.0,0.369203567505,1.27272605896,69.0190200806,31.8294200897,22.6960086823
6187,0.0200622826815,12702501888.0,0.635387420654,1.92183494568,62.6218032837,36.4393310547,34.359828949
6189,0.0142504964024,1642455296.0,0.4416847229,1.37086105347,21.7064723969,25.3679084778,70.9345016479
6192,0.0130634475499,2414756352.0,0.34126663208,1.24001693726,30.0867614746,37.923286438,64.8906097412
6202,0.0177981667221,1782167424.0,0.521125793457,1.63904571533,25.0275154114,90.7260055542,64.9070053101
6224,0.0139820892364,1321153664.0,0.368984222412,1.15535163879,61.3458137512,99.5380935669,22.0299263
6232,0.017659984529,6223870976.0,0.436639785767,1.41438865662,19.3668365479,96.1915435791,60.5552864075
6235,0.0113887907937,1891711360.0,0.620597839355,1.90205574036,8.78970718384,5.54905986786,95.9246444702
6243,0.0125546827912,1662737152.0,0.362543106079,1.33359718323,9.16159248352,6.97047615051,93.7886047363
6249,0.0189764592797,6614635008.0,0.568389892578,1.77415657043,84.6938018799,46.3553848267,8.91019439697
6276,0.0116669265553,1225541504.0,0.38466835022,1.29295539856,76.6797790527,60.452255249,12.7737016678
6293,0.0185887143016,3831964672.0,0.549186706543,1.67280197144,6.52823877335,41.52602005,83.9070587158
6314,0.0133192259818,2618311424.0,0.371313095093,1.29313087463,52.6791229248,54.9020805359,41.5304489136
6336,0.0178786553442,2102172800.0,0.475122451782,1.43313407898,81.6434783936,57.7716674805,5.94118452072
6400,0.0196864996105,14078296064.0,0.582332611084,1.74340248108,88.0643157959,50.4652366638,4.7653169632
6406,0.0192524623126,13052974080.0,0.64129447937,1.98951530457,85.798248291,45.9103431702,9.40550422668
6420,0.0168522130698,4211838464.0,0.557493209839,1.71412658691,93.9812011719,47.8767547607,3.10048818588
6427,0.0148208672181,1994952832.0,0.534963607788,1.58450698853,68.3807601929,55.3874778748,25.5256671906
6428,0.0164358206093,2390301440.0,0.601676940918,1.81350708008,9.6668510437,38.935344696,87.0337600708
6445,0.0186954941601,4932061696.0,0.741214752197,2.3320980072,28.1444835663,78.9729156494,60.392288208
6472,0.014944832772,1300350464.0,0.642063140869,1.99885940552,54.1243896484,44.6152687073,43.7282676697
6481,0.014673570171,1985137024.0,0.501670837402,1.54991149902,71.8510665894,93.7154006958,14.3938951492
6511,0.0126720368862,1186005888.0,0.483291625977,1.54442024231,17.6969547272,90.9606781006,72.8638687134
6519,0.0155650619417,8310038528.0,0.256540298462,1.05492591858,66.88671875,31.354139328,23.9838085175
6528,0.0179041605443,4374894080.0,0.614645004272,1.92011642456,4.05365228653,41.2276611328,93.7764129639
6532,0.0143089406192,1909508864.0,0.440807342529,1.32450675964,20.3164539337,83.444732666,64.0744628906
6533,0.0124614918604,2151521024.0,0.339170455933,1.21420669556,70.3899383545,2.61499452591,25.0836696625
6534,0.0146973943338,1276715392.0,0.510690689087,1.45649719238,81.0760879517,72.0363388062,11.219367981
6543,0.0169394053519,1816755200.0,0.567449569702,1.60031509399,53.301776886,43.8873023987,39.4213943481
6546,0.0141357239336,1637895552.0,0.503101348877,1.44919395447,55.8067703247,93.4523162842,31.0198097229
6576,0.0210974942893,15413224448.0,0.477416992188,1.50134086609,27.7648468018,79.3442306519,60.238735199
6592,0.0121622504666,2310527488.0,0.251216888428,1.02252388,85.2209320068,48.5640869141,5.46195316315
6594,0.0158409941941,1878239360.0,0.481504440308,1.43574523926,7.66128921509,38.838104248,88.9753494263
6602,0.0117332218215,1332377088.0,0.401481628418,1.36834907532,60.2370376587,31.8735980988,33.2897529602
6623,0.014540316537,1181204480.0,0.432281494141,1.42581939697,91.2363052368,60.0586166382,3.48261332512
6636,0.0140670370311,2231587072.0,0.469200134277,1.42242240906,1.3907173872,48.6116065979,87.4114151001
6640,0.0169403590262,4543261184.0,0.409456253052,1.42273139954,89.3396606445,50.585067749,4.02597856522
6645,0.0158674735576,1621370752.0,0.420351028442,1.31597518921,0.0514134280384,60.059928894,90.3716430664
6652,0.0147432172671,2289526272.0,0.236391067505,0.938903808594,87.9805450439,65.1979751587,7.17287254333
6655,0.0148172583431,1112057984.0,0.490274429321,1.5140914917,85.6836242676,51.0366401672,2.73043298721
6667,0.0140019524843,2851122688.0,0.386056900024,1.32372093201,55.0291404724,93.7509078979,26.7465858459
6669,0.014161025174,2476775680.0,0.353998184204,1.20627784729,23.9733695984,40.839302063,65.5330810547
6675,0.0113298203796,2168519424.0,0.23685836792,0.956678390503,47.8741455078,74.3392181396,37.0134353638
6678,0.012750887312,3498472448.0,0.396949768066,1.30567169189,99.2458267212,4.03376102448,2.0294983387
6692,0.0157997868955,2376988672.0,0.559997558594,1.7663936615,91.8128662109,58.1674690247,2.92778992653
6696,0.0144885955378,1781904640.0,0.544937133789,1.63673782349,45.0194282532,59.9463844299,49.7303352356
6715,0.0142733249813,2312058624.0,0.427635192871,1.33889770508,49.869758606,90.6465301514,39.5390739441
6720,0.0136404242367,1084352640.0,0.330247879028,1.16159057617,81.4361877441,51.649471283,7.42713022232
